Freq,Channel 1,Average
57.13,-68.46,-68.46
57.86,-67.74,-67.74
58.59,-67.01,-67.01
59.33,-66.19,-66.19
60.06,-65.25,-65.25
60.79,-64.17,-64.17
61.52,-63.18,-63.18
62.26,-62.51,-62.51
62.99,-61.98,-61.98
63.72,-61.3,-61.3
64.45,-60.66,-60.66
65.19,-60.46,-60.46
65.92,-60.83,-60.83
66.65,-61.6,-61.6
67.38,-62.53,-62.53
68.12,-63.49,-63.49
68.85,-64.35,-64.35
69.58,-65.04,-65.04
70.31,-65.67,-65.67
71.04,-66.37,-66.37
71.78,-67.12,-67.12
72.51,-67.83,-67.83
73.24,-68.5,-68.5
73.97,-69.16,-69.16
74.71,-69.76,-69.76
75.44,-70.09,-70.09
76.17,-70.06,-70.06
76.9,-69.9,-69.9
77.64,-69.82,-69.82
78.37,-69.89,-69.89
79.1,-70.17,-70.17
79.83,-70.6,-70.6
80.57,-71.06,-71.06
81.3,-71.47,-71.47
82.03,-71.78,-71.78
82.76,-72.01,-72.01
83.5,-72.32,-72.32
84.23,-72.83,-72.83
84.96,-73.55,-73.55
85.69,-74.51,-74.51
86.43,-75.61,-75.61
87.16,-76.56,-76.56
87.89,-77.11,-77.11
88.62,-77.31,-77.31
89.36,-77.29,-77.29
90.09,-76.98,-76.98
90.82,-76.7,-76.7
91.55,-76.39,-76.39
92.29,-76.06,-76.06
93.02,-76,-76
93.75,-76.29,-76.29
94.48,-76.89,-76.89
95.21,-77.86,-77.86
95.95,-79.16,-79.16
96.68,-80.68,-80.68
97.41,-82.51,-82.51
98.14,-84.77,-84.77
98.88,-87.61,-87.61
99.61,-90.39,-90.39
100.34,-90.83,-90.83
101.07,-90.06,-90.06
101.81,-89.56,-89.56
102.54,-88.87,-88.87
103.27,-87.6,-87.6
104,-86.05,-86.05
104.74,-84.59,-84.59
105.47,-83.44,-83.44
106.2,-82.55,-82.55
106.93,-81.65,-81.65
107.67,-80.57,-80.57
108.4,-79.27,-79.27
109.13,-77.83,-77.83
109.86,-76.35,-76.35
110.6,-74.9,-74.9
111.33,-73.6,-73.6
112.06,-72.5,-72.5
112.79,-71.69,-71.69
113.53,-71.07,-71.07
114.26,-70.5,-70.5
114.99,-69.96,-69.96
115.72,-69.44,-69.44
116.46,-69.1,-69.1
117.19,-69.09,-69.09
117.92,-69.26,-69.26
118.65,-69.39,-69.39
119.38,-69.44,-69.44
120.12,-69.43,-69.43
120.85,-69.46,-69.46
121.58,-69.53,-69.53
122.31,-69.51,-69.51
123.05,-69.35,-69.35
123.78,-69.15,-69.15
124.51,-69.06,-69.06
125.24,-68.98,-68.98
125.98,-68.97,-68.97
126.71,-69.12,-69.12
127.44,-69.33,-69.33
128.17,-69.55,-69.55
128.91,-69.79,-69.79
129.64,-70.02,-70.02
130.37,-70.27,-70.27
131.1,-70.62,-70.62
131.84,-71.09,-71.09
132.57,-71.49,-71.49
133.3,-71.89,-71.89
134.03,-72.42,-72.42
134.77,-73.07,-73.07
135.5,-73.91,-73.91
136.23,-74.94,-74.94
136.96,-75.89,-75.89
137.7,-76.63,-76.63
138.43,-77.55,-77.55
139.16,-79.04,-79.04
139.89,-80.39,-80.39
140.63,-81.22,-81.22
141.36,-82.73,-82.73
142.09,-84.62,-84.62
142.82,-85.9,-85.9
143.55,-86.56,-86.56
144.29,-86.88,-86.88
145.02,-85.74,-85.74
145.75,-83.55,-83.55
146.48,-81.64,-81.64
147.22,-80.03,-80.03
147.95,-78.84,-78.84
148.68,-77.4,-77.4
149.41,-76.11,-76.11
150.15,-75.41,-75.41
150.88,-74.77,-74.77
151.61,-74.02,-74.02
152.34,-73.39,-73.39
153.08,-72.78,-72.78
153.81,-72.06,-72.06
154.54,-71.35,-71.35
155.27,-70.66,-70.66
156.01,-69.85,-69.85
156.74,-68.98,-68.98
157.47,-68.27,-68.27
158.2,-67.74,-67.74
158.94,-67.31,-67.31
159.67,-66.95,-66.95
160.4,-66.65,-66.65
161.13,-66.39,-66.39
161.87,-66.22,-66.22
162.6,-66.12,-66.12
163.33,-66.1,-66.1
164.06,-66.17,-66.17
164.79,-66.24,-66.24
165.53,-66.33,-66.33
166.26,-66.44,-66.44
166.99,-66.52,-66.52
167.72,-66.55,-66.55
168.46,-66.54,-66.54
169.19,-66.52,-66.52
169.92,-66.48,-66.48
170.65,-66.47,-66.47
171.39,-66.47,-66.47
172.12,-66.46,-66.46
172.85,-66.47,-66.47
173.58,-66.52,-66.52
174.32,-66.59,-66.59
175.05,-66.66,-66.66
175.78,-66.74,-66.74
176.51,-66.84,-66.84
177.25,-66.96,-66.96
177.98,-67.12,-67.12
178.71,-67.32,-67.32
179.44,-67.59,-67.59
180.18,-67.97,-67.97
180.91,-68.45,-68.45
181.64,-69.01,-69.01
182.37,-69.72,-69.72
183.11,-70.55,-70.55
183.84,-71.35,-71.35
184.57,-72.03,-72.03
185.3,-72.5,-72.5
186.04,-72.78,-72.78
186.77,-72.85,-72.85
187.5,-72.75,-72.75
188.23,-72.55,-72.55
188.96,-72.29,-72.29
189.7,-72.01,-72.01
190.43,-71.78,-71.78
191.16,-71.63,-71.63
191.89,-71.53,-71.53
192.63,-71.43,-71.43
193.36,-71.33,-71.33
194.09,-71.24,-71.24
194.82,-71.15,-71.15
195.56,-71.03,-71.03
196.29,-70.92,-70.92
197.02,-70.89,-70.89
197.75,-70.96,-70.96
198.49,-71.19,-71.19
199.22,-71.61,-71.61
199.95,-72.16,-72.16
200.68,-72.87,-72.87
201.42,-73.74,-73.74
202.15,-74.75,-74.75
202.88,-75.93,-75.93
203.61,-77.36,-77.36
204.35,-79.2,-79.2
205.08,-81.59,-81.59
205.81,-84.46,-84.46
206.54,-87,-87
207.28,-86.23,-86.23
208.01,-83.13,-83.13
208.74,-80.32,-80.32
209.47,-78.23,-78.23
210.21,-76.8,-76.8
210.94,-75.88,-75.88
211.67,-75.29,-75.29
212.4,-74.89,-74.89
213.13,-74.54,-74.54
213.87,-74.16,-74.16
214.6,-73.74,-73.74
215.33,-73.31,-73.31
216.06,-72.88,-72.88
216.8,-72.46,-72.46
217.53,-72.06,-72.06
218.26,-71.68,-71.68
218.99,-71.32,-71.32
219.73,-70.98,-70.98
220.46,-70.68,-70.68
221.19,-70.43,-70.43
221.92,-70.22,-70.22
222.66,-70.08,-70.08
223.39,-69.97,-69.97
224.12,-69.92,-69.92
224.85,-69.89,-69.89
225.59,-69.89,-69.89
226.32,-69.9,-69.9
227.05,-69.89,-69.89
227.78,-69.83,-69.83
228.52,-69.68,-69.68
229.25,-69.47,-69.47
229.98,-69.25,-69.25
230.71,-69.06,-69.06
231.45,-68.88,-68.88
232.18,-68.71,-68.71
232.91,-68.59,-68.59
233.64,-68.56,-68.56
234.38,-68.63,-68.63
235.11,-68.82,-68.82
235.84,-69.13,-69.13
236.57,-69.51,-69.51
237.3,-69.96,-69.96
238.04,-70.44,-70.44
238.77,-70.92,-70.92
239.5,-71.38,-71.38
240.23,-71.79,-71.79
240.97,-72.17,-72.17
241.7,-72.51,-72.51
242.43,-72.82,-72.82
243.16,-73.13,-73.13
243.9,-73.5,-73.5
244.63,-73.93,-73.93
245.36,-74.38,-74.38
246.09,-74.82,-74.82
246.83,-75.17,-75.17
247.56,-75.45,-75.45
248.29,-75.6,-75.6
249.02,-75.55,-75.55
249.76,-75.27,-75.27
250.49,-74.9,-74.9
251.22,-74.57,-74.57
251.95,-74.31,-74.31
252.69,-74.08,-74.08
253.42,-73.84,-73.84
254.15,-73.56,-73.56
254.88,-73.23,-73.23
255.62,-72.84,-72.84
256.35,-72.44,-72.44
257.08,-72.08,-72.08
257.81,-71.72,-71.72
258.54,-71.36,-71.36
259.28,-71.03,-71.03
260.01,-70.75,-70.75
260.74,-70.53,-70.53
261.47,-70.36,-70.36
262.21,-70.23,-70.23
262.94,-70.13,-70.13
263.67,-70.1,-70.1
264.4,-70.16,-70.16
265.14,-70.3,-70.3
265.87,-70.51,-70.51
266.6,-70.77,-70.77
267.33,-71.06,-71.06
268.07,-71.34,-71.34
268.8,-71.59,-71.59
269.53,-71.82,-71.82
270.26,-72.03,-72.03
271,-72.19,-72.19
271.73,-72.24,-72.24
272.46,-72.18,-72.18
273.19,-72.05,-72.05
273.93,-71.91,-71.91
274.66,-71.75,-71.75
275.39,-71.55,-71.55
276.12,-71.33,-71.33
276.86,-71.13,-71.13
277.59,-70.93,-70.93
278.32,-70.75,-70.75
279.05,-70.58,-70.58
279.79,-70.42,-70.42
280.52,-70.26,-70.26
281.25,-70.07,-70.07
281.98,-69.84,-69.84
282.71,-69.59,-69.59
283.45,-69.32,-69.32
284.18,-69.07,-69.07
284.91,-68.86,-68.86
285.64,-68.73,-68.73
286.38,-68.68,-68.68
287.11,-68.71,-68.71
287.84,-68.82,-68.82
288.57,-68.97,-68.97
289.31,-69.13,-69.13
290.04,-69.29,-69.29
290.77,-69.45,-69.45
291.5,-69.61,-69.61
292.24,-69.78,-69.78
292.97,-69.95,-69.95
293.7,-70.13,-70.13
294.43,-70.31,-70.31
295.17,-70.53,-70.53
295.9,-70.8,-70.8
296.63,-71.14,-71.14
297.36,-71.5,-71.5
298.1,-71.86,-71.86
298.83,-72.23,-72.23
299.56,-72.68,-72.68
300.29,-73.22,-73.22
301.03,-73.9,-73.9
301.76,-74.72,-74.72
302.49,-75.67,-75.67
303.22,-76.64,-76.64
303.96,-77.46,-77.46
304.69,-77.92,-77.92
305.42,-77.85,-77.85
306.15,-77.41,-77.41
306.88,-76.84,-76.84
307.62,-76.34,-76.34
308.35,-75.94,-75.94
309.08,-75.66,-75.66
309.81,-75.5,-75.5
310.55,-75.47,-75.47
311.28,-75.47,-75.47
312.01,-75.39,-75.39
312.74,-75.27,-75.27
313.48,-75.12,-75.12
314.21,-74.95,-74.95
314.94,-74.76,-74.76
315.67,-74.54,-74.54
316.41,-74.32,-74.32
317.14,-74.12,-74.12
317.87,-73.97,-73.97
318.6,-73.88,-73.88
319.34,-73.83,-73.83
320.07,-73.79,-73.79
320.8,-73.74,-73.74
321.53,-73.65,-73.65
322.27,-73.52,-73.52
323,-73.32,-73.32
323.73,-73.07,-73.07
324.46,-72.78,-72.78
325.2,-72.49,-72.49
325.93,-72.21,-72.21
326.66,-71.97,-71.97
327.39,-71.78,-71.78
328.13,-71.63,-71.63
328.86,-71.52,-71.52
329.59,-71.44,-71.44
330.32,-71.38,-71.38
331.05,-71.31,-71.31
331.79,-71.23,-71.23
332.52,-71.15,-71.15
333.25,-71.08,-71.08
333.98,-71.04,-71.04
334.72,-71.07,-71.07
335.45,-71.18,-71.18
336.18,-71.36,-71.36
336.91,-71.58,-71.58
337.65,-71.81,-71.81
338.38,-72.03,-72.03
339.11,-72.26,-72.26
339.84,-72.49,-72.49
340.58,-72.71,-72.71
341.31,-72.9,-72.9
342.04,-73.1,-73.1
342.77,-73.33,-73.33
343.51,-73.61,-73.61
344.24,-73.93,-73.93
344.97,-74.27,-74.27
345.7,-74.6,-74.6
346.44,-74.85,-74.85
347.17,-75,-75
347.9,-75.01,-75.01
348.63,-74.83,-74.83
349.37,-74.49,-74.49
350.1,-74.09,-74.09
350.83,-73.67,-73.67
351.56,-73.3,-73.3
352.29,-73,-73
353.03,-72.8,-72.8
353.76,-72.71,-72.71
354.49,-72.75,-72.75
355.22,-72.92,-72.92
355.96,-73.23,-73.23
356.69,-73.71,-73.71
357.42,-74.38,-74.38
358.15,-75.24,-75.24
358.89,-76.31,-76.31
359.62,-77.56,-77.56
360.35,-78.9,-78.9
361.08,-80.17,-80.17
361.82,-81.16,-81.16
362.55,-81.76,-81.76
363.28,-81.95,-81.95
364.01,-81.76,-81.76
364.75,-81.22,-81.22
365.48,-80.41,-80.41
366.21,-79.44,-79.44
366.94,-78.45,-78.45
367.68,-77.59,-77.59
368.41,-76.96,-76.96
369.14,-76.59,-76.59
369.87,-76.46,-76.46
370.61,-76.55,-76.55
371.34,-76.86,-76.86
372.07,-77.36,-77.36
372.8,-78.03,-78.03
373.54,-78.82,-78.82
374.27,-79.66,-79.66
375,-80.51,-80.51
375.73,-81.31,-81.31
376.46,-82.03,-82.03
377.2,-82.68,-82.68
377.93,-83.37,-83.37
378.66,-84.25,-84.25
379.39,-85.49,-85.49
380.13,-87.17,-87.17
380.86,-89.19,-89.19
381.59,-90.62,-90.62
382.32,-89.65,-89.65
383.06,-86.96,-86.96
383.79,-84.27,-84.27
384.52,-82.06,-82.06
385.25,-80.29,-80.29
385.99,-78.87,-78.87
386.72,-77.71,-77.71
387.45,-76.75,-76.75
388.18,-75.97,-75.97
388.92,-75.34,-75.34
389.65,-74.86,-74.86
390.38,-74.49,-74.49
391.11,-74.17,-74.17
391.85,-73.84,-73.84
392.58,-73.5,-73.5
393.31,-73.19,-73.19
394.04,-72.92,-72.92
394.78,-72.72,-72.72
395.51,-72.56,-72.56
396.24,-72.44,-72.44
396.97,-72.39,-72.39
397.71,-72.39,-72.39
398.44,-72.45,-72.45
399.17,-72.55,-72.55
399.9,-72.69,-72.69
400.63,-72.87,-72.87
401.37,-73.06,-73.06
402.1,-73.28,-73.28
402.83,-73.51,-73.51
403.56,-73.74,-73.74
404.3,-73.94,-73.94
405.03,-74.11,-74.11
405.76,-74.29,-74.29
406.49,-74.48,-74.48
407.23,-74.65,-74.65
407.96,-74.82,-74.82
408.69,-74.97,-74.97
409.42,-75.1,-75.1
410.16,-75.24,-75.24
410.89,-75.41,-75.41
411.62,-75.63,-75.63
412.35,-75.92,-75.92
413.09,-76.29,-76.29
413.82,-76.78,-76.78
414.55,-77.41,-77.41
415.28,-78.2,-78.2
416.02,-79.16,-79.16
416.75,-80.34,-80.34
417.48,-81.8,-81.8
418.21,-83.53,-83.53
418.95,-85.65,-85.65
419.68,-87.72,-87.72
420.41,-89.02,-89.02
421.14,-89.61,-89.61
421.88,-89.54,-89.54
422.61,-88.97,-88.97
423.34,-88.19,-88.19
424.07,-87.42,-87.42
424.8,-86.7,-86.7
425.54,-85.99,-85.99
426.27,-85.36,-85.36
427,-84.8,-84.8
427.73,-84.27,-84.27
428.47,-83.73,-83.73
429.2,-83.13,-83.13
429.93,-82.44,-82.44
430.66,-81.71,-81.71
431.4,-81.02,-81.02
432.13,-80.37,-80.37
432.86,-79.69,-79.69
433.59,-78.98,-78.98
434.33,-78.31,-78.31
435.06,-77.76,-77.76
435.79,-77.35,-77.35
436.52,-77.1,-77.1
437.26,-76.99,-76.99
437.99,-77.03,-77.03
438.72,-77.21,-77.21
439.45,-77.52,-77.52
440.19,-77.97,-77.97
440.92,-78.6,-78.6
441.65,-79.42,-79.42
442.38,-80.44,-80.44
443.12,-81.59,-81.59
443.85,-82.86,-82.86
444.58,-84.09,-84.09
445.31,-84.88,-84.88
446.04,-84.88,-84.88
446.78,-84.11,-84.11
447.51,-83,-83
448.24,-81.87,-81.87
448.97,-80.87,-80.87
449.71,-80.04,-80.04
450.44,-79.32,-79.32
451.17,-78.69,-78.69
451.9,-78.12,-78.12
452.64,-77.67,-77.67
453.37,-77.32,-77.32
454.1,-77.08,-77.08
454.83,-76.9,-76.9
455.57,-76.79,-76.79
456.3,-76.71,-76.71
457.03,-76.65,-76.65
457.76,-76.64,-76.64
458.5,-76.61,-76.61
459.23,-76.54,-76.54
459.96,-76.53,-76.53
460.69,-76.58,-76.58
461.43,-76.53,-76.53
462.16,-76.4,-76.4
462.89,-76.35,-76.35
463.62,-76.34,-76.34
464.36,-76.34,-76.34
465.09,-76.39,-76.39
465.82,-76.48,-76.48
466.55,-76.6,-76.6
467.29,-76.73,-76.73
468.02,-76.97,-76.97
468.75,-77.36,-77.36
469.48,-77.76,-77.76
470.21,-78.02,-78.02
470.95,-78.1,-78.1
471.68,-77.98,-77.98
472.41,-77.71,-77.71
473.14,-77.38,-77.38
473.88,-77.07,-77.07
474.61,-76.83,-76.83
475.34,-76.69,-76.69
476.07,-76.64,-76.64
476.81,-76.69,-76.69
477.54,-76.81,-76.81
478.27,-76.94,-76.94
479,-77.07,-77.07
479.74,-77.15,-77.15
480.47,-77.1,-77.1
481.2,-76.88,-76.88
481.93,-76.5,-76.5
482.67,-76.02,-76.02
483.4,-75.46,-75.46
484.13,-74.88,-74.88
484.86,-74.31,-74.31
485.6,-73.79,-73.79
486.33,-73.34,-73.34
487.06,-72.98,-72.98
487.79,-72.71,-72.71
488.53,-72.56,-72.56
489.26,-72.48,-72.48
489.99,-72.43,-72.43
490.72,-72.42,-72.42
491.46,-72.44,-72.44
492.19,-72.48,-72.48
492.92,-72.51,-72.51
493.65,-72.52,-72.52
494.38,-72.5,-72.5
495.12,-72.44,-72.44
495.85,-72.33,-72.33
496.58,-72.15,-72.15
497.31,-71.92,-71.92
498.05,-71.66,-71.66
498.78,-71.43,-71.43
499.51,-71.24,-71.24
500.24,-71.09,-71.09
500.98,-70.99,-70.99
501.71,-70.94,-70.94
502.44,-70.92,-70.92
503.17,-70.93,-70.93
503.91,-70.95,-70.95
504.64,-70.98,-70.98
505.37,-70.95,-70.95
506.1,-70.86,-70.86
506.84,-70.72,-70.72
507.57,-70.56,-70.56
508.3,-70.4,-70.4
509.03,-70.26,-70.26
509.77,-70.16,-70.16
510.5,-70.08,-70.08
511.23,-70.03,-70.03
511.96,-69.99,-69.99
512.7,-69.98,-69.98
513.43,-69.98,-69.98
514.16,-70,-70
514.89,-70.04,-70.04
515.63,-70.1,-70.1
516.36,-70.16,-70.16
517.09,-70.24,-70.24
517.82,-70.33,-70.33
518.55,-70.45,-70.45
519.29,-70.58,-70.58
520.02,-70.73,-70.73
520.75,-70.9,-70.9
521.48,-71.06,-71.06
522.22,-71.15,-71.15
522.95,-71.22,-71.22
523.68,-71.31,-71.31
524.41,-71.44,-71.44
525.15,-71.63,-71.63
525.88,-71.9,-71.9
526.61,-72.26,-72.26
527.34,-72.73,-72.73
528.08,-73.3,-73.3
528.81,-73.97,-73.97
529.54,-74.73,-74.73
530.27,-75.55,-75.55
531.01,-76.43,-76.43
531.74,-77.36,-77.36
532.47,-78.3,-78.3
533.2,-79.16,-79.16
533.94,-79.87,-79.87
534.67,-80.4,-80.4
535.4,-80.74,-80.74
536.13,-80.97,-80.97
536.87,-81.14,-81.14
537.6,-81.29,-81.29
538.33,-81.44,-81.44
539.06,-81.59,-81.59
539.79,-81.73,-81.73
540.53,-81.84,-81.84
541.26,-81.92,-81.92
541.99,-81.97,-81.97
542.72,-81.96,-81.96
543.46,-81.86,-81.86
544.19,-81.65,-81.65
544.92,-81.29,-81.29
545.65,-80.78,-80.78
546.39,-80.13,-80.13
547.12,-79.4,-79.4
547.85,-78.64,-78.64
548.58,-77.9,-77.9
549.32,-77.19,-77.19
550.05,-76.5,-76.5
550.78,-75.8,-75.8
551.51,-75.13,-75.13
552.25,-74.53,-74.53
552.98,-74.05,-74.05
553.71,-73.72,-73.72
554.44,-73.49,-73.49
555.18,-73.35,-73.35
555.91,-73.27,-73.27
556.64,-73.28,-73.28
557.37,-73.37,-73.37
558.11,-73.55,-73.55
558.84,-73.81,-73.81
559.57,-74.13,-74.13
560.3,-74.49,-74.49
561.04,-74.89,-74.89
561.77,-75.29,-75.29
562.5,-75.7,-75.7
563.23,-76.11,-76.11
563.96,-76.53,-76.53
564.7,-76.95,-76.95
565.43,-77.37,-77.37
566.16,-77.84,-77.84
566.89,-78.35,-78.35
567.63,-78.85,-78.85
568.36,-79.23,-79.23
569.09,-79.32,-79.32
569.82,-78.98,-78.98
570.56,-78.26,-78.26
571.29,-77.35,-77.35
572.02,-76.44,-76.44
572.75,-75.63,-75.63
573.49,-74.95,-74.95
574.22,-74.39,-74.39
574.95,-73.97,-73.97
575.68,-73.67,-73.67
576.42,-73.5,-73.5
577.15,-73.42,-73.42
577.88,-73.44,-73.44
578.61,-73.55,-73.55
579.35,-73.72,-73.72
580.08,-73.94,-73.94
580.81,-74.18,-74.18
581.54,-74.4,-74.4
582.28,-74.62,-74.62
583.01,-74.82,-74.82
583.74,-74.94,-74.94
584.47,-74.97,-74.97
585.21,-74.9,-74.9
585.94,-74.72,-74.72
586.67,-74.46,-74.46
587.4,-74.15,-74.15
588.13,-73.84,-73.84
588.87,-73.56,-73.56
589.6,-73.35,-73.35
590.33,-73.23,-73.23
591.06,-73.21,-73.21
591.8,-73.3,-73.3
592.53,-73.52,-73.52
593.26,-73.85,-73.85
593.99,-74.3,-74.3
594.73,-74.81,-74.81
595.46,-75.33,-75.33
596.19,-75.83,-75.83
596.92,-76.26,-76.26
597.66,-76.61,-76.61
598.39,-76.89,-76.89
599.12,-77.1,-77.1
599.85,-77.19,-77.19
600.59,-77.14,-77.14
601.32,-76.97,-76.97
602.05,-76.72,-76.72
602.78,-76.47,-76.47
603.52,-76.27,-76.27
604.25,-76.13,-76.13
604.98,-76.08,-76.08
605.71,-76.14,-76.14
606.45,-76.32,-76.32
607.18,-76.61,-76.61
607.91,-76.99,-76.99
608.64,-77.46,-77.46
609.38,-78.02,-78.02
610.11,-78.65,-78.65
610.84,-79.31,-79.31
611.57,-79.93,-79.93
612.3,-80.39,-80.39
613.04,-80.58,-80.58
613.77,-80.49,-80.49
614.5,-80.18,-80.18
615.23,-79.76,-79.76
615.97,-79.32,-79.32
616.7,-78.93,-78.93
617.43,-78.65,-78.65
618.16,-78.51,-78.51
618.9,-78.52,-78.52
619.63,-78.68,-78.68
620.36,-78.98,-78.98
621.09,-79.39,-79.39
621.83,-79.86,-79.86
622.56,-80.39,-80.39
623.29,-80.97,-80.97
624.02,-81.56,-81.56
624.76,-82.06,-82.06
625.49,-82.32,-82.32
626.22,-82.27,-82.27
626.95,-81.91,-81.91
627.69,-81.36,-81.36
628.42,-80.76,-80.76
629.15,-80.2,-80.2
629.88,-79.77,-79.77
630.62,-79.54,-79.54
631.35,-79.46,-79.46
632.08,-79.48,-79.48
632.81,-79.56,-79.56
633.54,-79.66,-79.66
634.28,-79.72,-79.72
635.01,-79.7,-79.7
635.74,-79.56,-79.56
636.47,-79.31,-79.31
637.21,-78.95,-78.95
637.94,-78.52,-78.52
638.67,-78.08,-78.08
639.4,-77.68,-77.68
640.14,-77.35,-77.35
640.87,-77.13,-77.13
641.6,-76.98,-76.98
642.33,-76.9,-76.9
643.07,-76.91,-76.91
643.8,-76.98,-76.98
644.53,-77.11,-77.11
645.26,-77.26,-77.26
646,-77.43,-77.43
646.73,-77.59,-77.59
647.46,-77.71,-77.71
648.19,-77.79,-77.79
648.93,-77.84,-77.84
649.66,-77.86,-77.86
650.39,-77.88,-77.88
651.12,-77.95,-77.95
651.86,-78.08,-78.08
652.59,-78.27,-78.27
653.32,-78.48,-78.48
654.05,-78.74,-78.74
654.79,-79.12,-79.12
655.52,-79.64,-79.64
656.25,-80.25,-80.25
656.98,-80.96,-80.96
657.71,-81.75,-81.75
658.45,-82.63,-82.63
659.18,-83.61,-83.61
659.91,-84.71,-84.71
660.64,-85.95,-85.95
661.38,-87.36,-87.36
662.11,-88.98,-88.98
662.84,-90.72,-90.72
663.57,-92.19,-92.19
664.31,-92.38,-92.38
665.04,-91,-91
665.77,-88.93,-88.93
666.5,-86.94,-86.94
667.24,-85.31,-85.31
667.97,-84.04,-84.04
668.7,-83.08,-83.08
669.43,-82.33,-82.33
670.17,-81.71,-81.71
670.9,-81.17,-81.17
671.63,-80.69,-80.69
672.36,-80.21,-80.21
673.1,-79.71,-79.71
673.83,-79.29,-79.29
674.56,-78.92,-78.92
675.29,-78.57,-78.57
676.03,-78.22,-78.22
676.76,-77.94,-77.94
677.49,-77.73,-77.73
678.22,-77.58,-77.58
678.96,-77.47,-77.47
679.69,-77.42,-77.42
680.42,-77.44,-77.44
681.15,-77.54,-77.54
681.88,-77.69,-77.69
682.62,-77.88,-77.88
683.35,-78.11,-78.11
684.08,-78.37,-78.37
684.81,-78.66,-78.66
685.55,-78.96,-78.96
686.28,-79.3,-79.3
687.01,-79.64,-79.64
687.74,-79.98,-79.98
688.48,-80.29,-80.29
689.21,-80.57,-80.57
689.94,-80.83,-80.83
690.67,-81.05,-81.05
691.41,-81.27,-81.27
692.14,-81.48,-81.48
692.87,-81.66,-81.66
693.6,-81.77,-81.77
694.34,-81.81,-81.81
695.07,-81.78,-81.78
695.8,-81.73,-81.73
696.53,-81.72,-81.72
697.27,-81.82,-81.82
698,-82.04,-82.04
698.73,-82.39,-82.39
699.46,-82.81,-82.81
700.2,-83.24,-83.24
700.93,-83.59,-83.59
701.66,-83.85,-83.85
702.39,-84.01,-84.01
703.13,-84.1,-84.1
703.86,-84.21,-84.21
704.59,-84.36,-84.36
705.32,-84.26,-84.26
706.05,-83.91,-83.91
706.79,-83.6,-83.6
707.52,-83.37,-83.37
708.25,-83.23,-83.23
708.98,-83.16,-83.16
709.72,-83.13,-83.13
710.45,-83.09,-83.09
711.18,-83.02,-83.02
711.91,-82.96,-82.96
712.65,-82.91,-82.91
713.38,-82.89,-82.89
714.11,-82.88,-82.88
714.84,-82.87,-82.87
715.58,-82.88,-82.88
716.31,-82.9,-82.9
717.04,-82.95,-82.95
717.77,-83.03,-83.03
718.51,-83.15,-83.15
719.24,-83.31,-83.31
719.97,-83.5,-83.5
720.7,-83.68,-83.68
721.44,-83.81,-83.81
722.17,-83.86,-83.86
722.9,-83.84,-83.84
723.63,-83.76,-83.76
724.37,-83.68,-83.68
725.1,-83.6,-83.6
725.83,-83.57,-83.57
726.56,-83.54,-83.54
727.29,-83.45,-83.45
728.03,-83.29,-83.29
728.76,-83.08,-83.08
729.49,-82.85,-82.85
730.22,-82.66,-82.66
730.96,-82.46,-82.46
731.69,-82.21,-82.21
732.42,-81.96,-81.96
