Freq,Channel 1,Average
3726.56,-88.18,-88.18
3727.29,-88.43,-88.43
3728.03,-88.65,-88.65
3728.76,-88.86,-88.86
3729.49,-89.04,-89.04
3730.22,-89.18,-89.18
3730.96,-89.29,-89.29
3731.69,-89.36,-89.36
3732.42,-89.42,-89.42
3733.15,-89.49,-89.49
3733.89,-89.61,-89.61
3734.62,-89.81,-89.81
3735.35,-90.1,-90.1
3736.08,-90.51,-90.51
3736.82,-91.04,-91.04
3737.55,-91.68,-91.68
3738.28,-92.41,-92.41
3739.01,-93.12,-93.12
3739.75,-93.76,-93.76
3740.48,-94.27,-94.27
3741.21,-94.65,-94.65
3741.94,-94.94,-94.94
3742.68,-95.22,-95.22
3743.41,-95.49,-95.49
3744.14,-95.73,-95.73
3744.87,-95.8,-95.8
3745.61,-95.59,-95.59
3746.34,-95.12,-95.12
3747.07,-94.5,-94.5
3747.8,-93.9,-93.9
3748.54,-93.41,-93.41
3749.27,-93.08,-93.08
3750,-92.94,-92.94
3750.73,-92.95,-92.95
3751.46,-93.1,-93.1
3752.2,-93.36,-93.36
3752.93,-93.68,-93.68
3753.66,-94.01,-94.01
3754.39,-94.29,-94.29
3755.13,-94.45,-94.45
3755.86,-94.46,-94.46
3756.59,-94.27,-94.27
3757.32,-93.9,-93.9
3758.06,-93.36,-93.36
3758.79,-92.68,-92.68
3759.52,-91.91,-91.91
3760.25,-91.08,-91.08
3760.99,-90.24,-90.24
3761.72,-89.43,-89.43
3762.45,-88.67,-88.67
3763.18,-88.01,-88.01
3763.92,-87.44,-87.44
3764.65,-86.98,-86.98
3765.38,-86.61,-86.61
3766.11,-86.32,-86.32
3766.85,-86.11,-86.11
3767.58,-85.98,-85.98
3768.31,-85.91,-85.91
3769.04,-85.9,-85.9
3769.78,-85.93,-85.93
3770.51,-86,-86
3771.24,-86.08,-86.08
3771.97,-86.16,-86.16
3772.71,-86.25,-86.25
3773.44,-86.33,-86.33
3774.17,-86.4,-86.4
3774.9,-86.46,-86.46
3775.63,-86.49,-86.49
3776.37,-86.49,-86.49
3777.1,-86.43,-86.43
3777.83,-86.31,-86.31
3778.56,-86.14,-86.14
3779.3,-85.94,-85.94
3780.03,-85.73,-85.73
3780.76,-85.52,-85.52
3781.49,-85.33,-85.33
3782.23,-85.16,-85.16
3782.96,-85.04,-85.04
3783.69,-84.97,-84.97
3784.42,-84.95,-84.95
3785.16,-84.99,-84.99
3785.89,-85.08,-85.08
3786.62,-85.23,-85.23
3787.35,-85.44,-85.44
3788.09,-85.69,-85.69
3788.82,-85.98,-85.98
3789.55,-86.28,-86.28
3790.28,-86.57,-86.57
3791.02,-86.84,-86.84
3791.75,-87.07,-87.07
3792.48,-87.25,-87.25
3793.21,-87.38,-87.38
3793.95,-87.46,-87.46
3794.68,-87.48,-87.48
3795.41,-87.45,-87.45
3796.14,-87.39,-87.39
3796.88,-87.29,-87.29
3797.61,-87.14,-87.14
3798.34,-86.95,-86.95
3799.07,-86.71,-86.71
3799.8,-86.45,-86.45
3800.54,-86.18,-86.18
3801.27,-85.94,-85.94
3802,-85.75,-85.75
3802.73,-85.64,-85.64
3803.47,-85.6,-85.6
3804.2,-85.59,-85.59
3804.93,-85.59,-85.59
3805.66,-85.58,-85.58
3806.4,-85.53,-85.53
3807.13,-85.45,-85.45
3807.86,-85.34,-85.34
3808.59,-85.21,-85.21
3809.33,-85.07,-85.07
3810.06,-84.92,-84.92
3810.79,-84.76,-84.76
3811.52,-84.59,-84.59
3812.26,-84.43,-84.43
3812.99,-84.3,-84.3
3813.72,-84.21,-84.21
3814.45,-84.18,-84.18
3815.19,-84.21,-84.21
3815.92,-84.27,-84.27
3816.65,-84.37,-84.37
3817.38,-84.48,-84.48
3818.12,-84.58,-84.58
3818.85,-84.64,-84.64
3819.58,-84.66,-84.66
3820.31,-84.62,-84.62
3821.04,-84.54,-84.54
3821.78,-84.47,-84.47
3822.51,-84.43,-84.43
3823.24,-84.44,-84.44
3823.97,-84.51,-84.51
3824.71,-84.64,-84.64
3825.44,-84.82,-84.82
3826.17,-85.01,-85.01
3826.9,-85.18,-85.18
3827.64,-85.32,-85.32
3828.37,-85.4,-85.4
3829.1,-85.41,-85.41
3829.83,-85.36,-85.36
3830.57,-85.25,-85.25
3831.3,-85.08,-85.08
3832.03,-84.86,-84.86
3832.76,-84.61,-84.61
3833.5,-84.32,-84.32
3834.23,-84.03,-84.03
3834.96,-83.73,-83.73
3835.69,-83.45,-83.45
3836.43,-83.19,-83.19
3837.16,-82.98,-82.98
3837.89,-82.8,-82.8
3838.62,-82.66,-82.66
3839.36,-82.54,-82.54
3840.09,-82.45,-82.45
3840.82,-82.38,-82.38
3841.55,-82.32,-82.32
3842.29,-82.28,-82.28
3843.02,-82.24,-82.24
3843.75,-82.21,-82.21
3844.48,-82.17,-82.17
3845.21,-82.12,-82.12
3845.95,-82.07,-82.07
3846.68,-82.02,-82.02
3847.41,-81.99,-81.99
3848.14,-81.99,-81.99
3848.88,-82.02,-82.02
3849.61,-82.06,-82.06
3850.34,-82.11,-82.11
3851.07,-82.15,-82.15
3851.81,-82.15,-82.15
3852.54,-82.11,-82.11
3853.27,-82.04,-82.04
3854,-81.94,-81.94
3854.74,-81.85,-81.85
3855.47,-81.75,-81.75
3856.2,-81.67,-81.67
3856.93,-81.6,-81.6
3857.67,-81.53,-81.53
3858.4,-81.47,-81.47
3859.13,-81.42,-81.42
3859.86,-81.39,-81.39
3860.6,-81.38,-81.38
3861.33,-81.4,-81.4
3862.06,-81.45,-81.45
3862.79,-81.52,-81.52
3863.53,-81.62,-81.62
3864.26,-81.74,-81.74
3864.99,-81.88,-81.88
3865.72,-82.06,-82.06
3866.46,-82.26,-82.26
3867.19,-82.49,-82.49
3867.92,-82.73,-82.73
3868.65,-82.99,-82.99
3869.38,-83.25,-83.25
3870.12,-83.5,-83.5
3870.85,-83.73,-83.73
3871.58,-83.91,-83.91
3872.31,-84.04,-84.04
3873.05,-84.1,-84.1
3873.78,-84.1,-84.1
3874.51,-84.06,-84.06
3875.24,-84.01,-84.01
3875.98,-83.96,-83.96
3876.71,-83.95,-83.95
3877.44,-83.97,-83.97
3878.17,-84.04,-84.04
3878.91,-84.16,-84.16
3879.64,-84.3,-84.3
3880.37,-84.43,-84.43
3881.1,-84.49,-84.49
3881.84,-84.45,-84.45
3882.57,-84.29,-84.29
3883.3,-84.01,-84.01
3884.03,-83.68,-83.68
3884.77,-83.35,-83.35
3885.5,-83.05,-83.05
3886.23,-82.83,-82.83
3886.96,-82.68,-82.68
3887.7,-82.61,-82.61
3888.43,-82.63,-82.63
3889.16,-82.72,-82.72
3889.89,-82.87,-82.87
3890.63,-83.05,-83.05
3891.36,-83.23,-83.23
3892.09,-83.39,-83.39
3892.82,-83.52,-83.52
3893.55,-83.61,-83.61
3894.29,-83.65,-83.65
3895.02,-83.67,-83.67
3895.75,-83.68,-83.68
3896.48,-83.69,-83.69
3897.22,-83.72,-83.72
3897.95,-83.77,-83.77
3898.68,-83.84,-83.84
3899.41,-83.93,-83.93
3900.15,-84.02,-84.02
3900.88,-84.12,-84.12
3901.61,-84.21,-84.21
3902.34,-84.29,-84.29
3903.08,-84.35,-84.35
3903.81,-84.39,-84.39
3904.54,-84.39,-84.39
3905.27,-84.37,-84.37
3906.01,-84.34,-84.34
3906.74,-84.33,-84.33
3907.47,-84.36,-84.36
3908.2,-84.45,-84.45
3908.94,-84.59,-84.59
3909.67,-84.78,-84.78
3910.4,-85,-85
3911.13,-85.22,-85.22
3911.87,-85.42,-85.42
3912.6,-85.59,-85.59
3913.33,-85.73,-85.73
3914.06,-85.86,-85.86
3914.79,-85.96,-85.96
3915.53,-86.05,-86.05
3916.26,-86.1,-86.1
3916.99,-86.1,-86.1
3917.72,-86.04,-86.04
3918.46,-85.93,-85.93
3919.19,-85.78,-85.78
3919.92,-85.61,-85.61
3920.65,-85.46,-85.46
3921.39,-85.32,-85.32
3922.12,-85.19,-85.19
3922.85,-85.06,-85.06
3923.58,-84.93,-84.93
3924.32,-84.81,-84.81
3925.05,-84.71,-84.71
3925.78,-84.62,-84.62
3926.51,-84.57,-84.57
3927.25,-84.55,-84.55
3927.98,-84.56,-84.56
3928.71,-84.6,-84.6
3929.44,-84.67,-84.67
3930.18,-84.75,-84.75
3930.91,-84.84,-84.84
3931.64,-84.94,-84.94
3932.37,-85.03,-85.03
3933.11,-85.08,-85.08
3933.84,-85.09,-85.09
3934.57,-85.06,-85.06
3935.3,-85,-85
3936.04,-84.95,-84.95
3936.77,-84.93,-84.93
3937.5,-84.97,-84.97
3938.23,-85.07,-85.07
3938.96,-85.23,-85.23
3939.7,-85.42,-85.42
3940.43,-85.61,-85.61
3941.16,-85.78,-85.78
3941.89,-85.91,-85.91
3942.63,-86,-86
3943.36,-86.04,-86.04
3944.09,-86.04,-86.04
3944.82,-85.99,-85.99
3945.56,-85.88,-85.88
3946.29,-85.75,-85.75
3947.02,-85.59,-85.59
3947.75,-85.44,-85.44
3948.49,-85.3,-85.3
3949.22,-85.17,-85.17
3949.95,-85.05,-85.05
3950.68,-84.94,-84.94
3951.42,-84.85,-84.85
3952.15,-84.78,-84.78
3952.88,-84.75,-84.75
3953.61,-84.75,-84.75
3954.35,-84.78,-84.78
3955.08,-84.82,-84.82
3955.81,-84.85,-84.85
3956.54,-84.85,-84.85
3957.28,-84.82,-84.82
3958.01,-84.73,-84.73
3958.74,-84.61,-84.61
3959.47,-84.47,-84.47
3960.21,-84.33,-84.33
3960.94,-84.2,-84.2
3961.67,-84.11,-84.11
3962.4,-84.07,-84.07
3963.13,-84.07,-84.07
3963.87,-84.11,-84.11
3964.6,-84.2,-84.2
3965.33,-84.34,-84.34
3966.06,-84.53,-84.53
3966.8,-84.78,-84.78
3967.53,-85.07,-85.07
3968.26,-85.38,-85.38
3968.99,-85.71,-85.71
3969.73,-86.04,-86.04
3970.46,-86.35,-86.35
3971.19,-86.62,-86.62
3971.92,-86.85,-86.85
3972.66,-87.05,-87.05
3973.39,-87.2,-87.2
3974.12,-87.34,-87.34
3974.85,-87.49,-87.49
3975.59,-87.67,-87.67
3976.32,-87.92,-87.92
3977.05,-88.24,-88.24
3977.78,-88.62,-88.62
3978.52,-89.01,-89.01
3979.25,-89.34,-89.34
3979.98,-89.55,-89.55
3980.71,-89.6,-89.6
3981.45,-89.5,-89.5
3982.18,-89.28,-89.28
3982.91,-88.97,-88.97
3983.64,-88.62,-88.62
3984.38,-88.26,-88.26
3985.11,-87.93,-87.93
3985.84,-87.64,-87.64
3986.57,-87.36,-87.36
3987.3,-87.09,-87.09
3988.04,-86.83,-86.83
3988.77,-86.58,-86.58
3989.5,-86.36,-86.36
3990.23,-86.18,-86.18
3990.97,-86.07,-86.07
3991.7,-86.04,-86.04
3992.43,-86.08,-86.08
3993.16,-86.18,-86.18
3993.9,-86.34,-86.34
3994.63,-86.53,-86.53
3995.36,-86.73,-86.73
3996.09,-86.94,-86.94
3996.83,-87.16,-87.16
3997.56,-87.41,-87.41
3998.29,-87.67,-87.67
3999.02,-87.92,-87.92
3999.76,-88.1,-88.1
4000.49,-88.18,-88.18
4001.22,-88.13,-88.13
4001.95,-87.96,-87.96
4002.69,-87.7,-87.7
4003.42,-87.4,-87.4
4004.15,-87.1,-87.1
4004.88,-86.83,-86.83
4005.62,-86.58,-86.58
4006.35,-86.36,-86.36
4007.08,-86.16,-86.16
4007.81,-85.98,-85.98
4008.54,-85.79,-85.79
4009.28,-85.58,-85.58
4010.01,-85.35,-85.35
4010.74,-85.1,-85.1
4011.47,-84.83,-84.83
4012.21,-84.57,-84.57
4012.94,-84.36,-84.36
4013.67,-84.2,-84.2
4014.4,-84.12,-84.12
4015.14,-84.12,-84.12
4015.87,-84.18,-84.18
4016.6,-84.27,-84.27
4017.33,-84.35,-84.35
4018.07,-84.4,-84.4
4018.8,-84.41,-84.41
4019.53,-84.38,-84.38
4020.26,-84.31,-84.31
4021,-84.23,-84.23
4021.73,-84.17,-84.17
4022.46,-84.15,-84.15
4023.19,-84.18,-84.18
4023.93,-84.26,-84.26
4024.66,-84.38,-84.38
4025.39,-84.55,-84.55
4026.12,-84.74,-84.74
4026.86,-84.97,-84.97
4027.59,-85.21,-85.21
4028.32,-85.47,-85.47
4029.05,-85.72,-85.72
4029.79,-85.97,-85.97
4030.52,-86.19,-86.19
4031.25,-86.39,-86.39
4031.98,-86.57,-86.57
4032.71,-86.72,-86.72
4033.45,-86.85,-86.85
4034.18,-86.96,-86.96
4034.91,-87.04,-87.04
4035.64,-87.11,-87.11
4036.38,-87.16,-87.16
4037.11,-87.2,-87.2
4037.84,-87.21,-87.21
4038.57,-87.2,-87.2
4039.31,-87.17,-87.17
4040.04,-87.11,-87.11
4040.77,-87.05,-87.05
4041.5,-87,-87
4042.24,-86.96,-86.96
4042.97,-86.92,-86.92
4043.7,-86.85,-86.85
4044.43,-86.74,-86.74
4045.17,-86.61,-86.61
4045.9,-86.47,-86.47
4046.63,-86.33,-86.33
4047.36,-86.23,-86.23
4048.1,-86.16,-86.16
4048.83,-86.14,-86.14
4049.56,-86.15,-86.15
4050.29,-86.18,-86.18
4051.03,-86.23,-86.23
4051.76,-86.3,-86.3
4052.49,-86.39,-86.39
4053.22,-86.48,-86.48
4053.96,-86.56,-86.56
4054.69,-86.62,-86.62
4055.42,-86.65,-86.65
4056.15,-86.66,-86.66
4056.88,-86.65,-86.65
4057.62,-86.64,-86.64
4058.35,-86.66,-86.66
4059.08,-86.7,-86.7
4059.81,-86.77,-86.77
4060.55,-86.85,-86.85
4061.28,-86.92,-86.92
4062.01,-86.96,-86.96
4062.74,-86.98,-86.98
4063.48,-86.94,-86.94
4064.21,-86.87,-86.87
4064.94,-86.77,-86.77
4065.67,-86.67,-86.67
4066.41,-86.58,-86.58
4067.14,-86.52,-86.52
4067.87,-86.52,-86.52
4068.6,-86.57,-86.57
4069.34,-86.69,-86.69
4070.07,-86.86,-86.86
4070.8,-87.09,-87.09
4071.53,-87.34,-87.34
4072.27,-87.63,-87.63
4073,-87.94,-87.94
4073.73,-88.26,-88.26
4074.46,-88.59,-88.59
4075.2,-88.93,-88.93
4075.93,-89.27,-89.27
4076.66,-89.59,-89.59
4077.39,-89.84,-89.84
4078.13,-89.98,-89.98
4078.86,-89.95,-89.95
4079.59,-89.76,-89.76
4080.32,-89.47,-89.47
4081.05,-89.15,-89.15
4081.79,-88.87,-88.87
4082.52,-88.68,-88.68
4083.25,-88.57,-88.57
4083.98,-88.55,-88.55
4084.72,-88.61,-88.61
4085.45,-88.73,-88.73
4086.18,-88.87,-88.87
4086.91,-89.03,-89.03
4087.65,-89.17,-89.17
4088.38,-89.27,-89.27
4089.11,-89.32,-89.32
4089.84,-89.33,-89.33
4090.58,-89.32,-89.32
4091.31,-89.3,-89.3
4092.04,-89.28,-89.28
4092.77,-89.27,-89.27
4093.51,-89.26,-89.26
4094.24,-89.23,-89.23
4094.97,-89.19,-89.19
4095.7,-89.17,-89.17
4096.44,-89.2,-89.2
4097.17,-89.31,-89.31
4097.9,-89.5,-89.5
4098.63,-89.76,-89.76
4099.37,-90.1,-90.1
4100.1,-90.51,-90.51
4100.83,-91,-91
4101.56,-91.59,-91.59
4102.29,-92.25,-92.25
4103.03,-92.94,-92.94
4103.76,-93.55,-93.55
4104.49,-93.95,-93.95
4105.22,-94.04,-94.04
4105.96,-93.82,-93.82
4106.69,-93.37,-93.37
4107.42,-92.83,-92.83
4108.15,-92.31,-92.31
4108.89,-91.85,-91.85
4109.62,-91.46,-91.46
4110.35,-91.1,-91.1
4111.08,-90.75,-90.75
4111.82,-90.41,-90.41
4112.55,-90.08,-90.08
4113.28,-89.78,-89.78
4114.01,-89.52,-89.52
4114.75,-89.34,-89.34
4115.48,-89.25,-89.25
4116.21,-89.26,-89.26
4116.94,-89.36,-89.36
4117.68,-89.52,-89.52
4118.41,-89.7,-89.7
4119.14,-89.87,-89.87
4119.87,-90,-90
4120.61,-90.11,-90.11
4121.34,-90.18,-90.18
4122.07,-90.21,-90.21
4122.8,-90.2,-90.2
4123.54,-90.14,-90.14
4124.27,-90.06,-90.06
4125,-89.99,-89.99
4125.73,-89.96,-89.96
4126.46,-90.02,-90.02
4127.2,-90.17,-90.17
4127.93,-90.42,-90.42
4128.66,-90.71,-90.71
4129.39,-90.98,-90.98
4130.13,-91.14,-91.14
4130.86,-91.11,-91.11
4131.59,-90.86,-90.86
4132.32,-90.44,-90.44
4133.06,-89.95,-89.95
4133.79,-89.45,-89.45
4134.52,-88.99,-88.99
4135.25,-88.61,-88.61
4135.99,-88.29,-88.29
4136.72,-88.03,-88.03
4137.45,-87.83,-87.83
4138.18,-87.67,-87.67
4138.92,-87.55,-87.55
4139.65,-87.48,-87.48
4140.38,-87.43,-87.43
4141.11,-87.42,-87.42
4141.85,-87.42,-87.42
4142.58,-87.44,-87.44
4143.31,-87.49,-87.49
4144.04,-87.56,-87.56
4144.78,-87.68,-87.68
4145.51,-87.85,-87.85
4146.24,-88.07,-88.07
4146.97,-88.35,-88.35
4147.71,-88.66,-88.66
4148.44,-88.98,-88.98
4149.17,-89.3,-89.3
4149.9,-89.58,-89.58
4150.63,-89.79,-89.79
4151.37,-89.91,-89.91
4152.1,-89.91,-89.91
4152.83,-89.82,-89.82
4153.56,-89.66,-89.66
4154.3,-89.48,-89.48
4155.03,-89.3,-89.3
4155.76,-89.16,-89.16
4156.49,-89.07,-89.07
4157.23,-89.01,-89.01
4157.96,-88.98,-88.98
4158.69,-88.97,-88.97
4159.42,-88.97,-88.97
4160.16,-88.97,-88.97
4160.89,-88.95,-88.95
4161.62,-88.88,-88.88
4162.35,-88.74,-88.74
4163.09,-88.53,-88.53
4163.82,-88.25,-88.25
4164.55,-87.93,-87.93
4165.28,-87.59,-87.59
4166.02,-87.26,-87.26
4166.75,-86.96,-86.96
4167.48,-86.69,-86.69
4168.21,-86.44,-86.44
4168.95,-86.2,-86.2
4169.68,-85.97,-85.97
4170.41,-85.71,-85.71
4171.14,-85.42,-85.42
4171.88,-85.11,-85.11
4172.61,-84.82,-84.82
4173.34,-84.57,-84.57
4174.07,-84.37,-84.37
4174.8,-84.21,-84.21
4175.54,-84.08,-84.08
4176.27,-83.98,-83.98
4177,-83.92,-83.92
4177.73,-83.9,-83.9
4178.47,-83.9,-83.9
4179.2,-83.94,-83.94
4179.93,-83.99,-83.99
4180.66,-84.07,-84.07
4181.4,-84.17,-84.17
4182.13,-84.29,-84.29
4182.86,-84.41,-84.41
4183.59,-84.53,-84.53
4184.33,-84.62,-84.62
4185.06,-84.69,-84.69
4185.79,-84.71,-84.71
4186.52,-84.7,-84.7
4187.26,-84.66,-84.66
4187.99,-84.59,-84.59
4188.72,-84.51,-84.51
4189.45,-84.42,-84.42
4190.19,-84.34,-84.34
4190.92,-84.28,-84.28
4191.65,-84.26,-84.26
4192.38,-84.28,-84.28
4193.12,-84.36,-84.36
4193.85,-84.48,-84.48
4194.58,-84.66,-84.66
4195.31,-84.86,-84.86
4196.04,-85.08,-85.08
4196.78,-85.3,-85.3
4197.51,-85.52,-85.52
4198.24,-85.71,-85.71
4198.97,-85.88,-85.88
4199.71,-86.02,-86.02
4200.44,-86.12,-86.12
4201.17,-86.21,-86.21
4201.9,-86.31,-86.31
4202.64,-86.44,-86.44
4203.37,-86.59,-86.59
4204.1,-86.74,-86.74
4204.83,-86.89,-86.89
4205.57,-87.01,-87.01
4206.3,-87.11,-87.11
4207.03,-87.18,-87.18
4207.76,-87.22,-87.22
4208.5,-87.22,-87.22
4209.23,-87.19,-87.19
4209.96,-87.12,-87.12
4210.69,-87.04,-87.04
4211.43,-86.95,-86.95
4212.16,-86.83,-86.83
4212.89,-86.7,-86.7
4213.62,-86.52,-86.52
4214.36,-86.31,-86.31
4215.09,-86.09,-86.09
4215.82,-85.87,-85.87
4216.55,-85.68,-85.68
4217.29,-85.54,-85.54
4218.02,-85.45,-85.45
4218.75,-85.41,-85.41
4219.48,-85.43,-85.43
4220.21,-85.47,-85.47
4220.95,-85.52,-85.52
4221.68,-85.57,-85.57
4222.41,-85.63,-85.63
4223.14,-85.71,-85.71
4223.88,-85.81,-85.81
4224.61,-85.95,-85.95
4225.34,-86.12,-86.12
4226.07,-86.3,-86.3
4226.81,-86.48,-86.48
4227.54,-86.65,-86.65
4228.27,-86.8,-86.8
4229,-86.91,-86.91
4229.74,-86.99,-86.99
4230.47,-87.05,-87.05
4231.2,-87.09,-87.09
4231.93,-87.12,-87.12
4232.67,-87.17,-87.17
4233.4,-87.23,-87.23
4234.13,-87.34,-87.34
4234.86,-87.5,-87.5
4235.6,-87.69,-87.69
4236.33,-87.91,-87.91
4237.06,-88.13,-88.13
4237.79,-88.34,-88.34
4238.53,-88.53,-88.53
4239.26,-88.73,-88.73
4239.99,-88.92,-88.92
4240.72,-89.1,-89.1
4241.46,-89.23,-89.23
4242.19,-89.31,-89.31
4242.92,-89.3,-89.3
4243.65,-89.23,-89.23
4244.38,-89.1,-89.1
4245.12,-88.96,-88.96
4245.85,-88.84,-88.84
4246.58,-88.77,-88.77
4247.31,-88.78,-88.78
4248.05,-88.86,-88.86
4248.78,-89,-89
4249.51,-89.17,-89.17
4250.24,-89.34,-89.34
4250.98,-89.47,-89.47
4251.71,-89.55,-89.55
4252.44,-89.57,-89.57
4253.17,-89.54,-89.54
4253.91,-89.5,-89.5
4254.64,-89.47,-89.47
4255.37,-89.48,-89.48
4256.1,-89.52,-89.52
4256.84,-89.57,-89.57
4257.57,-89.62,-89.62
4258.3,-89.62,-89.62
4259.03,-89.55,-89.55
4259.77,-89.42,-89.42
4260.5,-89.24,-89.24
4261.23,-89.03,-89.03
4261.96,-88.8,-88.8
4262.7,-88.53,-88.53
4263.43,-88.26,-88.26
4264.16,-87.97,-87.97
4264.89,-87.69,-87.69
4265.63,-87.43,-87.43
4266.36,-87.21,-87.21
4267.09,-87.03,-87.03
4267.82,-86.9,-86.9
4268.55,-86.84,-86.84
4269.29,-86.83,-86.83
4270.02,-86.88,-86.88
4270.75,-86.97,-86.97
4271.48,-87.1,-87.1
4272.22,-87.26,-87.26
4272.95,-87.42,-87.42
4273.68,-87.59,-87.59
4274.41,-87.73,-87.73
4275.15,-87.85,-87.85
4275.88,-87.91,-87.91
4276.61,-87.9,-87.9
4277.34,-87.81,-87.81
4278.08,-87.65,-87.65
4278.81,-87.46,-87.46
4279.54,-87.25,-87.25
4280.27,-87.07,-87.07
4281.01,-86.93,-86.93
4281.74,-86.84,-86.84
4282.47,-86.81,-86.81
4283.2,-86.83,-86.83
4283.94,-86.89,-86.89
4284.67,-86.97,-86.97
4285.4,-87.06,-87.06
4286.13,-87.14,-87.14
4286.87,-87.2,-87.2
4287.6,-87.26,-87.26
4288.33,-87.3,-87.3
4289.06,-87.35,-87.35
4289.79,-87.41,-87.41
4290.53,-87.48,-87.48
4291.26,-87.56,-87.56
4291.99,-87.63,-87.63
4292.72,-87.66,-87.66
4293.46,-87.63,-87.63
4294.19,-87.55,-87.55
4294.92,-87.45,-87.45
4295.65,-87.35,-87.35
4296.39,-87.28,-87.28
4297.12,-87.26,-87.26
4297.85,-87.29,-87.29
4298.58,-87.37,-87.37
4299.32,-87.5,-87.5
4300.05,-87.65,-87.65
4300.78,-87.79,-87.79
4301.51,-87.89,-87.89
4302.25,-87.93,-87.93
4302.98,-87.89,-87.89
4303.71,-87.81,-87.81
4304.44,-87.71,-87.71
4305.18,-87.6,-87.6
4305.91,-87.48,-87.48
4306.64,-87.36,-87.36
4307.37,-87.23,-87.23
4308.11,-87.08,-87.08
4308.84,-86.92,-86.92
4309.57,-86.79,-86.79
4310.3,-86.68,-86.68
4311.04,-86.62,-86.62
4311.77,-86.6,-86.6
4312.5,-86.63,-86.63
4313.23,-86.69,-86.69
4313.96,-86.79,-86.79
4314.7,-86.94,-86.94
4315.43,-87.14,-87.14
4316.16,-87.4,-87.4
4316.89,-87.71,-87.71
4317.63,-88.05,-88.05
4318.36,-88.38,-88.38
4319.09,-88.69,-88.69
4319.82,-88.94,-88.94
4320.56,-89.16,-89.16
4321.29,-89.34,-89.34
4322.02,-89.53,-89.53
4322.75,-89.74,-89.74
4323.49,-89.99,-89.99
4324.22,-90.27,-90.27
4324.95,-90.55,-90.55
4325.68,-90.82,-90.82
4326.42,-91.12,-91.12
4327.15,-91.44,-91.44
4327.88,-91.82,-91.82
4328.61,-92.21,-92.21
4329.35,-92.57,-92.57
4330.08,-92.81,-92.81
4330.81,-92.83,-92.83
4331.54,-92.59,-92.59
4332.28,-92.13,-92.13
4333.01,-91.53,-91.53
4333.74,-90.87,-90.87
4334.47,-90.22,-90.22
4335.21,-89.64,-89.64
4335.94,-89.15,-89.15
4336.67,-88.75,-88.75
4337.4,-88.41,-88.41
4338.13,-88.12,-88.12
4338.87,-87.86,-87.86
4339.6,-87.66,-87.66
4340.33,-87.51,-87.51
4341.06,-87.44,-87.44
4341.8,-87.43,-87.43
4342.53,-87.49,-87.49
4343.26,-87.57,-87.57
4343.99,-87.66,-87.66
4344.73,-87.73,-87.73
4345.46,-87.78,-87.78
4346.19,-87.79,-87.79
4346.92,-87.77,-87.77
4347.66,-87.73,-87.73
4348.39,-87.69,-87.69
4349.12,-87.67,-87.67
4349.85,-87.66,-87.66
4350.59,-87.67,-87.67
4351.32,-87.65,-87.65
4352.05,-87.57,-87.57
4352.78,-87.42,-87.42
4353.52,-87.17,-87.17
4354.25,-86.86,-86.86
4354.98,-86.52,-86.52
4355.71,-86.21,-86.21
4356.45,-85.97,-85.97
4357.18,-85.8,-85.8
4357.91,-85.71,-85.71
4358.64,-85.7,-85.7
4359.38,-85.74,-85.74
4360.11,-85.81,-85.81
4360.84,-85.89,-85.89
4361.57,-85.96,-85.96
4362.3,-86.03,-86.03
4363.04,-86.09,-86.09
4363.77,-86.15,-86.15
4364.5,-86.2,-86.2
4365.23,-86.23,-86.23
4365.97,-86.23,-86.23
4366.7,-86.18,-86.18
4367.43,-86.07,-86.07
4368.16,-85.9,-85.9
4368.9,-85.68,-85.68
4369.63,-85.44,-85.44
4370.36,-85.19,-85.19
4371.09,-84.95,-84.95
4371.83,-84.73,-84.73
4372.56,-84.55,-84.55
4373.29,-84.42,-84.42
4374.02,-84.34,-84.34
4374.76,-84.3,-84.3
4375.49,-84.28,-84.28
4376.22,-84.29,-84.29
4376.95,-84.31,-84.31
4377.69,-84.32,-84.32
4378.42,-84.33,-84.33
4379.15,-84.33,-84.33
4379.88,-84.31,-84.31
4380.62,-84.28,-84.28
4381.35,-84.25,-84.25
4382.08,-84.22,-84.22
4382.81,-84.18,-84.18
4383.54,-84.14,-84.14
4384.28,-84.09,-84.09
4385.01,-84.03,-84.03
4385.74,-83.98,-83.98
4386.47,-83.94,-83.94
4387.21,-83.94,-83.94
4387.94,-83.99,-83.99
4388.67,-84.08,-84.08
4389.4,-84.22,-84.22
4390.14,-84.42,-84.42
4390.87,-84.67,-84.67
4391.6,-84.99,-84.99
4392.33,-85.38,-85.38
4393.07,-85.82,-85.82
4393.8,-86.32,-86.32
4394.53,-86.86,-86.86
4395.26,-87.44,-87.44
4396,-88.05,-88.05
4396.73,-88.68,-88.68
4397.46,-89.33,-89.33
4398.19,-89.99,-89.99
4398.93,-90.69,-90.69
4399.66,-91.41,-91.41
4400.39,-92.15,-92.15
4401.12,-92.89,-92.89
4401.86,-93.56,-93.56
4402.59,-94.14,-94.14
4403.32,-94.57,-94.57
4404.05,-94.83,-94.83
4404.79,-94.87,-94.87
4405.52,-94.59,-94.59
4406.25,-93.98,-93.98
4406.98,-93.12,-93.12
4407.71,-92.17,-92.17
4408.45,-91.24,-91.24
4409.18,-90.42,-90.42
4409.91,-89.72,-89.72
4410.64,-89.13,-89.13
