Freq,Channel 1,Average
57.13,-68.71,-68.71
57.86,-67.94,-67.94
58.59,-67.17,-67.17
59.33,-66.39,-66.39
60.06,-65.47,-65.47
60.79,-64.41,-64.41
61.52,-63.44,-63.44
62.26,-62.76,-62.76
62.99,-62.23,-62.23
63.72,-61.54,-61.54
64.45,-60.89,-60.89
65.19,-60.68,-60.68
65.92,-61.05,-61.05
66.65,-61.81,-61.81
67.38,-62.74,-62.74
68.12,-63.69,-63.69
68.85,-64.54,-64.54
69.58,-65.23,-65.23
70.31,-65.87,-65.87
71.04,-66.56,-66.56
71.78,-67.28,-67.28
72.51,-67.97,-67.97
73.24,-68.61,-68.61
73.97,-69.26,-69.26
74.71,-69.85,-69.85
75.44,-70.16,-70.16
76.17,-70.12,-70.12
76.9,-69.94,-69.94
77.64,-69.86,-69.86
78.37,-69.96,-69.96
79.1,-70.27,-70.27
79.83,-70.7,-70.7
80.57,-71.17,-71.17
81.3,-71.58,-71.58
82.03,-71.89,-71.89
82.76,-72.12,-72.12
83.5,-72.42,-72.42
84.23,-72.91,-72.91
84.96,-73.61,-73.61
85.69,-74.55,-74.55
86.43,-75.63,-75.63
87.16,-76.59,-76.59
87.89,-77.17,-77.17
88.62,-77.4,-77.4
89.36,-77.44,-77.44
90.09,-77.22,-77.22
90.82,-77.04,-77.04
91.55,-76.81,-76.81
92.29,-76.48,-76.48
93.02,-76.38,-76.38
93.75,-76.66,-76.66
94.48,-77.25,-77.25
95.21,-78.22,-78.22
95.95,-79.55,-79.55
96.68,-81.11,-81.11
97.41,-82.99,-82.99
98.14,-85.34,-85.34
98.88,-88.31,-88.31
99.61,-91.3,-91.3
100.34,-91.69,-91.69
101.07,-90.66,-90.66
101.81,-89.95,-89.95
102.54,-89.09,-89.09
103.27,-87.67,-87.67
104,-86.06,-86.06
104.74,-84.59,-84.59
105.47,-83.46,-83.46
106.2,-82.59,-82.59
106.93,-81.72,-81.72
107.67,-80.66,-80.66
108.4,-79.36,-79.36
109.13,-77.91,-77.91
109.86,-76.43,-76.43
110.6,-74.96,-74.96
111.33,-73.66,-73.66
112.06,-72.56,-72.56
112.79,-71.77,-71.77
113.53,-71.2,-71.2
114.26,-70.66,-70.66
114.99,-70.13,-70.13
115.72,-69.61,-69.61
116.46,-69.28,-69.28
117.19,-69.29,-69.29
117.92,-69.47,-69.47
118.65,-69.59,-69.59
119.38,-69.63,-69.63
120.12,-69.63,-69.63
120.85,-69.7,-69.7
121.58,-69.82,-69.82
122.31,-69.85,-69.85
123.05,-69.73,-69.73
123.78,-69.54,-69.54
124.51,-69.44,-69.44
125.24,-69.37,-69.37
125.98,-69.35,-69.35
126.71,-69.51,-69.51
127.44,-69.72,-69.72
128.17,-69.92,-69.92
128.91,-70.14,-70.14
129.64,-70.36,-70.36
130.37,-70.58,-70.58
131.1,-70.93,-70.93
131.84,-71.4,-71.4
132.57,-71.81,-71.81
133.3,-72.22,-72.22
134.03,-72.77,-72.77
134.77,-73.44,-73.44
135.5,-74.3,-74.3
136.23,-75.36,-75.36
136.96,-76.36,-76.36
137.7,-77.13,-77.13
138.43,-78.04,-78.04
139.16,-79.57,-79.57
139.89,-81.02,-81.02
140.63,-81.94,-81.94
141.36,-83.57,-83.57
142.09,-85.73,-85.73
142.82,-87.26,-87.26
143.55,-87.72,-87.72
144.29,-87.18,-87.18
145.02,-85.23,-85.23
145.75,-82.88,-82.88
146.48,-81.04,-81.04
147.22,-79.55,-79.55
147.95,-78.46,-78.46
148.68,-77.14,-77.14
149.41,-75.92,-75.92
150.15,-75.24,-75.24
150.88,-74.64,-74.64
151.61,-73.91,-73.91
152.34,-73.31,-73.31
153.08,-72.73,-72.73
153.81,-72.04,-72.04
154.54,-71.35,-71.35
155.27,-70.68,-70.68
156.01,-69.9,-69.9
156.74,-69.04,-69.04
157.47,-68.35,-68.35
158.2,-67.84,-67.84
158.94,-67.42,-67.42
159.67,-67.07,-67.07
160.4,-66.77,-66.77
161.13,-66.53,-66.53
161.87,-66.38,-66.38
162.6,-66.29,-66.29
163.33,-66.28,-66.28
164.06,-66.36,-66.36
164.79,-66.42,-66.42
165.53,-66.51,-66.51
166.26,-66.61,-66.61
166.99,-66.69,-66.69
167.72,-66.73,-66.73
168.46,-66.74,-66.74
169.19,-66.72,-66.72
169.92,-66.7,-66.7
170.65,-66.7,-66.7
171.39,-66.72,-66.72
172.12,-66.73,-66.73
172.85,-66.74,-66.74
173.58,-66.8,-66.8
174.32,-66.87,-66.87
175.05,-66.94,-66.94
175.78,-67.01,-67.01
176.51,-67.1,-67.1
177.25,-67.22,-67.22
177.98,-67.36,-67.36
178.71,-67.55,-67.55
179.44,-67.81,-67.81
180.18,-68.2,-68.2
180.91,-68.7,-68.7
181.64,-69.31,-69.31
182.37,-70.09,-70.09
183.11,-70.99,-70.99
183.84,-71.87,-71.87
184.57,-72.58,-72.58
185.3,-73.02,-73.02
186.04,-73.2,-73.2
186.77,-73.16,-73.16
187.5,-72.94,-72.94
188.23,-72.65,-72.65
188.96,-72.32,-72.32
189.7,-72,-72
190.43,-71.73,-71.73
191.16,-71.55,-71.55
191.89,-71.43,-71.43
192.63,-71.29,-71.29
193.36,-71.16,-71.16
194.09,-71.06,-71.06
194.82,-70.97,-70.97
195.56,-70.88,-70.88
196.29,-70.81,-70.81
197.02,-70.82,-70.82
197.75,-70.92,-70.92
198.49,-71.15,-71.15
199.22,-71.54,-71.54
199.95,-72.08,-72.08
200.68,-72.77,-72.77
201.42,-73.61,-73.61
202.15,-74.58,-74.58
202.88,-75.7,-75.7
203.61,-77.04,-77.04
204.35,-78.71,-78.71
205.08,-80.83,-80.83
205.81,-83.43,-83.43
206.54,-86.24,-86.24
207.28,-86.82,-86.82
208.01,-84.06,-84.06
208.74,-81.03,-81.03
209.47,-78.69,-78.69
210.21,-77.07,-77.07
210.94,-76.02,-76.02
211.67,-75.36,-75.36
212.4,-74.94,-74.94
213.13,-74.64,-74.64
213.87,-74.37,-74.37
214.6,-74.08,-74.08
215.33,-73.75,-73.75
216.06,-73.38,-73.38
216.8,-72.99,-72.99
217.53,-72.61,-72.61
218.26,-72.22,-72.22
218.99,-71.86,-71.86
219.73,-71.53,-71.53
220.46,-71.22,-71.22
221.19,-70.96,-70.96
221.92,-70.75,-70.75
222.66,-70.6,-70.6
223.39,-70.47,-70.47
224.12,-70.39,-70.39
224.85,-70.35,-70.35
225.59,-70.32,-70.32
226.32,-70.3,-70.3
227.05,-70.26,-70.26
227.78,-70.16,-70.16
228.52,-69.98,-69.98
229.25,-69.74,-69.74
229.98,-69.49,-69.49
230.71,-69.28,-69.28
231.45,-69.09,-69.09
232.18,-68.91,-68.91
232.91,-68.8,-68.8
233.64,-68.77,-68.77
234.38,-68.86,-68.86
235.11,-69.07,-69.07
235.84,-69.41,-69.41
236.57,-69.82,-69.82
237.3,-70.29,-70.29
238.04,-70.78,-70.78
238.77,-71.27,-71.27
239.5,-71.71,-71.71
240.23,-72.12,-72.12
240.97,-72.49,-72.49
241.7,-72.83,-72.83
242.43,-73.14,-73.14
243.16,-73.46,-73.46
243.9,-73.86,-73.86
244.63,-74.32,-74.32
245.36,-74.82,-74.82
246.09,-75.3,-75.3
246.83,-75.69,-75.69
247.56,-76,-76
248.29,-76.16,-76.16
249.02,-76.08,-76.08
249.76,-75.77,-75.77
250.49,-75.37,-75.37
251.22,-75.01,-75.01
251.95,-74.71,-74.71
252.69,-74.44,-74.44
253.42,-74.15,-74.15
254.15,-73.84,-73.84
254.88,-73.49,-73.49
255.62,-73.09,-73.09
256.35,-72.7,-72.7
257.08,-72.37,-72.37
257.81,-72.03,-72.03
258.54,-71.71,-71.71
259.28,-71.41,-71.41
260.01,-71.15,-71.15
260.74,-70.96,-70.96
261.47,-70.8,-70.8
262.21,-70.69,-70.69
262.94,-70.61,-70.61
263.67,-70.61,-70.61
264.4,-70.69,-70.69
265.14,-70.86,-70.86
265.87,-71.11,-71.11
266.6,-71.4,-71.4
267.33,-71.7,-71.7
268.07,-71.96,-71.96
268.8,-72.16,-72.16
269.53,-72.29,-72.29
270.26,-72.36,-72.36
271,-72.34,-72.34
271.73,-72.21,-72.21
272.46,-71.98,-71.98
273.19,-71.71,-71.71
273.93,-71.46,-71.46
274.66,-71.23,-71.23
275.39,-71,-71
276.12,-70.78,-70.78
276.86,-70.61,-70.61
277.59,-70.45,-70.45
278.32,-70.3,-70.3
279.05,-70.17,-70.17
279.79,-70.05,-70.05
280.52,-69.92,-69.92
281.25,-69.76,-69.76
281.98,-69.56,-69.56
282.71,-69.35,-69.35
283.45,-69.13,-69.13
284.18,-68.93,-68.93
284.91,-68.77,-68.77
285.64,-68.68,-68.68
286.38,-68.66,-68.66
287.11,-68.72,-68.72
287.84,-68.84,-68.84
288.57,-69,-69
289.31,-69.18,-69.18
290.04,-69.36,-69.36
290.77,-69.52,-69.52
291.5,-69.68,-69.68
292.24,-69.86,-69.86
292.97,-70.03,-70.03
293.7,-70.2,-70.2
294.43,-70.38,-70.38
295.17,-70.6,-70.6
295.9,-70.86,-70.86
296.63,-71.19,-71.19
297.36,-71.55,-71.55
298.1,-71.91,-71.91
298.83,-72.3,-72.3
299.56,-72.76,-72.76
300.29,-73.33,-73.33
301.03,-74.03,-74.03
301.76,-74.86,-74.86
302.49,-75.8,-75.8
303.22,-76.72,-76.72
303.96,-77.45,-77.45
304.69,-77.8,-77.8
305.42,-77.64,-77.64
306.15,-77.15,-77.15
306.88,-76.57,-76.57
307.62,-76.04,-76.04
308.35,-75.64,-75.64
309.08,-75.35,-75.35
309.81,-75.19,-75.19
310.55,-75.18,-75.18
311.28,-75.21,-75.21
312.01,-75.17,-75.17
312.74,-75.11,-75.11
313.48,-75.02,-75.02
314.21,-74.9,-74.9
314.94,-74.75,-74.75
315.67,-74.57,-74.57
316.41,-74.38,-74.38
317.14,-74.21,-74.21
317.87,-74.07,-74.07
318.6,-74.01,-74.01
319.34,-74.01,-74.01
320.07,-74.03,-74.03
320.8,-74.04,-74.04
321.53,-74.02,-74.02
322.27,-73.96,-73.96
323,-73.82,-73.82
323.73,-73.61,-73.61
324.46,-73.35,-73.35
325.2,-73.07,-73.07
325.93,-72.79,-72.79
326.66,-72.54,-72.54
327.39,-72.34,-72.34
328.13,-72.19,-72.19
328.86,-72.09,-72.09
329.59,-72.01,-72.01
330.32,-71.95,-71.95
331.05,-71.89,-71.89
331.79,-71.81,-71.81
332.52,-71.73,-71.73
333.25,-71.65,-71.65
333.98,-71.61,-71.61
334.72,-71.63,-71.63
335.45,-71.73,-71.73
336.18,-71.89,-71.89
336.91,-72.11,-72.11
337.65,-72.34,-72.34
338.38,-72.57,-72.57
339.11,-72.81,-72.81
339.84,-73.05,-73.05
340.58,-73.27,-73.27
341.31,-73.46,-73.46
342.04,-73.67,-73.67
342.77,-73.91,-73.91
343.51,-74.21,-74.21
344.24,-74.55,-74.55
344.97,-74.9,-74.9
345.7,-75.2,-75.2
346.44,-75.41,-75.41
347.17,-75.48,-75.48
347.9,-75.39,-75.39
348.63,-75.12,-75.12
349.37,-74.7,-74.7
350.1,-74.23,-74.23
350.83,-73.77,-73.77
351.56,-73.37,-73.37
352.29,-73.06,-73.06
353.03,-72.86,-72.86
353.76,-72.77,-72.77
354.49,-72.79,-72.79
355.22,-72.94,-72.94
355.96,-73.23,-73.23
356.69,-73.66,-73.66
357.42,-74.26,-74.26
358.15,-75.02,-75.02
358.89,-75.92,-75.92
359.62,-76.92,-76.92
360.35,-77.9,-77.9
361.08,-78.74,-78.74
361.82,-79.34,-79.34
362.55,-79.71,-79.71
363.28,-79.89,-79.89
364.01,-79.87,-79.87
364.75,-79.63,-79.63
365.48,-79.14,-79.14
366.21,-78.45,-78.45
366.94,-77.68,-77.68
367.68,-76.96,-76.96
368.41,-76.42,-76.42
369.14,-76.09,-76.09
369.87,-75.98,-75.98
370.61,-76.08,-76.08
371.34,-76.37,-76.37
372.07,-76.84,-76.84
372.8,-77.47,-77.47
373.54,-78.21,-78.21
374.27,-79,-79
375,-79.79,-79.79
375.73,-80.55,-80.55
376.46,-81.22,-81.22
377.2,-81.86,-81.86
377.93,-82.55,-82.55
378.66,-83.39,-83.39
379.39,-84.48,-84.48
380.13,-85.76,-85.76
380.86,-86.95,-86.95
381.59,-87.46,-87.46
382.32,-86.74,-86.74
383.06,-85.07,-85.07
383.79,-83.19,-83.19
384.52,-81.45,-81.45
385.25,-79.98,-79.98
385.99,-78.73,-78.73
386.72,-77.66,-77.66
387.45,-76.76,-76.76
388.18,-75.99,-75.99
388.92,-75.37,-75.37
389.65,-74.88,-74.88
390.38,-74.49,-74.49
391.11,-74.17,-74.17
391.85,-73.84,-73.84
392.58,-73.5,-73.5
393.31,-73.19,-73.19
394.04,-72.94,-72.94
394.78,-72.76,-72.76
395.51,-72.62,-72.62
396.24,-72.53,-72.53
396.97,-72.48,-72.48
397.71,-72.5,-72.5
398.44,-72.56,-72.56
399.17,-72.65,-72.65
399.9,-72.78,-72.78
400.63,-72.93,-72.93
401.37,-73.11,-73.11
402.1,-73.31,-73.31
402.83,-73.53,-73.53
403.56,-73.74,-73.74
404.3,-73.93,-73.93
405.03,-74.08,-74.08
405.76,-74.23,-74.23
406.49,-74.39,-74.39
407.23,-74.53,-74.53
407.96,-74.66,-74.66
408.69,-74.77,-74.77
409.42,-74.86,-74.86
410.16,-74.95,-74.95
410.89,-75.07,-75.07
411.62,-75.24,-75.24
412.35,-75.48,-75.48
413.09,-75.8,-75.8
413.82,-76.24,-76.24
414.55,-76.81,-76.81
415.28,-77.56,-77.56
416.02,-78.48,-78.48
416.75,-79.64,-79.64
417.48,-81.08,-81.08
418.21,-82.79,-82.79
418.95,-84.92,-84.92
419.68,-87.17,-87.17
420.41,-88.78,-88.78
421.14,-89.47,-89.47
421.88,-89.32,-89.32
422.61,-88.64,-88.64
423.34,-87.84,-87.84
424.07,-87.14,-87.14
424.8,-86.57,-86.57
425.54,-86.07,-86.07
426.27,-85.64,-85.64
427,-85.26,-85.26
427.73,-84.88,-84.88
428.47,-84.47,-84.47
429.2,-83.99,-83.99
429.93,-83.43,-83.43
430.66,-82.8,-82.8
431.4,-82.19,-82.19
432.13,-81.59,-81.59
432.86,-80.93,-80.93
433.59,-80.2,-80.2
434.33,-79.5,-79.5
435.06,-78.91,-78.91
435.79,-78.46,-78.46
436.52,-78.16,-78.16
437.26,-78.02,-78.02
437.99,-78.05,-78.05
438.72,-78.24,-78.24
439.45,-78.58,-78.58
440.19,-79.1,-79.1
440.92,-79.84,-79.84
441.65,-80.83,-80.83
442.38,-82.1,-82.1
443.12,-83.6,-83.6
443.85,-85.32,-85.32
444.58,-87.04,-87.04
445.31,-87.91,-87.91
446.04,-87.25,-87.25
446.78,-85.66,-85.66
447.51,-83.99,-83.99
448.24,-82.55,-82.55
448.97,-81.39,-81.39
449.71,-80.48,-80.48
450.44,-79.75,-79.75
451.17,-79.14,-79.14
451.9,-78.63,-78.63
452.64,-78.23,-78.23
453.37,-77.93,-77.93
454.1,-77.72,-77.72
454.83,-77.56,-77.56
455.57,-77.44,-77.44
456.3,-77.34,-77.34
457.03,-77.25,-77.25
457.76,-77.22,-77.22
458.5,-77.18,-77.18
459.23,-77.11,-77.11
459.96,-77.1,-77.1
460.69,-77.14,-77.14
461.43,-77.06,-77.06
462.16,-76.92,-76.92
462.89,-76.84,-76.84
463.62,-76.79,-76.79
464.36,-76.76,-76.76
465.09,-76.77,-76.77
465.82,-76.84,-76.84
466.55,-76.94,-76.94
467.29,-77.08,-77.08
468.02,-77.34,-77.34
468.75,-77.76,-77.76
469.48,-78.16,-78.16
470.21,-78.43,-78.43
470.95,-78.5,-78.5
471.68,-78.36,-78.36
472.41,-78.07,-78.07
473.14,-77.72,-77.72
473.88,-77.38,-77.38
474.61,-77.11,-77.11
475.34,-76.9,-76.9
476.07,-76.77,-76.77
476.81,-76.74,-76.74
477.54,-76.75,-76.75
478.27,-76.77,-76.77
479,-76.78,-76.78
479.74,-76.74,-76.74
480.47,-76.62,-76.62
481.2,-76.37,-76.37
481.93,-76.01,-76.01
482.67,-75.57,-75.57
483.4,-75.06,-75.06
484.13,-74.53,-74.53
484.86,-74.02,-74.02
485.6,-73.54,-73.54
486.33,-73.14,-73.14
487.06,-72.82,-72.82
487.79,-72.58,-72.58
488.53,-72.45,-72.45
489.26,-72.38,-72.38
489.99,-72.35,-72.35
490.72,-72.35,-72.35
491.46,-72.39,-72.39
492.19,-72.44,-72.44
492.92,-72.47,-72.47
493.65,-72.47,-72.47
494.38,-72.43,-72.43
495.12,-72.35,-72.35
495.85,-72.2,-72.2
496.58,-71.99,-71.99
497.31,-71.74,-71.74
498.05,-71.47,-71.47
498.78,-71.23,-71.23
499.51,-71.04,-71.04
500.24,-70.89,-70.89
500.98,-70.79,-70.79
501.71,-70.74,-70.74
502.44,-70.73,-70.73
503.17,-70.73,-70.73
503.91,-70.76,-70.76
504.64,-70.79,-70.79
505.37,-70.77,-70.77
506.1,-70.69,-70.69
506.84,-70.58,-70.58
507.57,-70.46,-70.46
508.3,-70.35,-70.35
509.03,-70.26,-70.26
509.77,-70.2,-70.2
510.5,-70.16,-70.16
511.23,-70.13,-70.13
511.96,-70.11,-70.11
512.7,-70.1,-70.1
513.43,-70.1,-70.1
514.16,-70.11,-70.11
514.89,-70.13,-70.13
515.63,-70.16,-70.16
516.36,-70.2,-70.2
517.09,-70.26,-70.26
517.82,-70.34,-70.34
518.55,-70.44,-70.44
519.29,-70.56,-70.56
520.02,-70.69,-70.69
520.75,-70.85,-70.85
521.48,-70.99,-70.99
522.22,-71.08,-71.08
522.95,-71.15,-71.15
523.68,-71.24,-71.24
524.41,-71.37,-71.37
525.15,-71.56,-71.56
525.88,-71.83,-71.83
526.61,-72.2,-72.2
527.34,-72.68,-72.68
528.08,-73.27,-73.27
528.81,-73.97,-73.97
529.54,-74.75,-74.75
530.27,-75.58,-75.58
531.01,-76.45,-76.45
531.74,-77.36,-77.36
532.47,-78.26,-78.26
533.2,-79.05,-79.05
533.94,-79.71,-79.71
534.67,-80.18,-80.18
535.4,-80.48,-80.48
536.13,-80.65,-80.65
536.87,-80.75,-80.75
537.6,-80.82,-80.82
538.33,-80.9,-80.9
539.06,-81,-81
539.79,-81.11,-81.11
540.53,-81.2,-81.2
541.26,-81.27,-81.27
541.99,-81.29,-81.29
542.72,-81.23,-81.23
543.46,-81.07,-81.07
544.19,-80.81,-80.81
544.92,-80.46,-80.46
545.65,-80,-80
546.39,-79.46,-79.46
547.12,-78.85,-78.85
547.85,-78.2,-78.2
548.58,-77.55,-77.55
549.32,-76.93,-76.93
550.05,-76.32,-76.32
550.78,-75.7,-75.7
551.51,-75.1,-75.1
552.25,-74.55,-74.55
552.98,-74.12,-74.12
553.71,-73.81,-73.81
554.44,-73.61,-73.61
555.18,-73.49,-73.49
555.91,-73.43,-73.43
556.64,-73.46,-73.46
557.37,-73.57,-73.57
558.11,-73.77,-73.77
558.84,-74.06,-74.06
559.57,-74.4,-74.4
560.3,-74.8,-74.8
561.04,-75.22,-75.22
561.77,-75.66,-75.66
562.5,-76.09,-76.09
563.23,-76.51,-76.51
563.96,-76.92,-76.92
564.7,-77.31,-77.31
565.43,-77.65,-77.65
566.16,-77.99,-77.99
566.89,-78.34,-78.34
567.63,-78.66,-78.66
568.36,-78.94,-78.94
569.09,-79.1,-79.1
569.82,-79.02,-79.02
570.56,-78.62,-78.62
571.29,-77.96,-77.96
572.02,-77.15,-77.15
572.75,-76.36,-76.36
573.49,-75.66,-75.66
574.22,-75.1,-75.1
574.95,-74.7,-74.7
575.68,-74.43,-74.43
576.42,-74.3,-74.3
577.15,-74.28,-74.28
577.88,-74.36,-74.36
578.61,-74.54,-74.54
579.35,-74.79,-74.79
580.08,-75.07,-75.07
580.81,-75.37,-75.37
581.54,-75.64,-75.64
582.28,-75.88,-75.88
583.01,-76.09,-76.09
583.74,-76.2,-76.2
584.47,-76.17,-76.17
585.21,-76.02,-76.02
585.94,-75.77,-75.77
586.67,-75.44,-75.44
587.4,-75.08,-75.08
588.13,-74.73,-74.73
588.87,-74.42,-74.42
589.6,-74.18,-74.18
590.33,-74.03,-74.03
591.06,-73.99,-73.99
591.8,-74.07,-74.07
592.53,-74.28,-74.28
593.26,-74.63,-74.63
593.99,-75.09,-75.09
594.73,-75.61,-75.61
595.46,-76.16,-76.16
596.19,-76.65,-76.65
596.92,-77.07,-77.07
597.66,-77.39,-77.39
598.39,-77.63,-77.63
599.12,-77.77,-77.77
599.85,-77.78,-77.78
600.59,-77.65,-77.65
601.32,-77.41,-77.41
602.05,-77.13,-77.13
602.78,-76.86,-76.86
603.52,-76.63,-76.63
604.25,-76.49,-76.49
604.98,-76.45,-76.45
605.71,-76.52,-76.52
606.45,-76.7,-76.7
607.18,-76.99,-76.99
607.91,-77.35,-77.35
608.64,-77.77,-77.77
609.38,-78.26,-78.26
610.11,-78.79,-78.79
610.84,-79.33,-79.33
611.57,-79.79,-79.79
612.3,-80.11,-80.11
613.04,-80.21,-80.21
613.77,-80.11,-80.11
614.5,-79.86,-79.86
615.23,-79.54,-79.54
615.97,-79.2,-79.2
616.7,-78.91,-78.91
617.43,-78.7,-78.7
618.16,-78.6,-78.6
618.9,-78.63,-78.63
619.63,-78.78,-78.78
620.36,-79.04,-79.04
621.09,-79.36,-79.36
621.83,-79.71,-79.71
622.56,-80.07,-80.07
623.29,-80.45,-80.45
624.02,-80.82,-80.82
624.76,-81.12,-81.12
625.49,-81.29,-81.29
626.22,-81.3,-81.3
626.95,-81.13,-81.13
627.69,-80.84,-80.84
628.42,-80.47,-80.47
629.15,-80.1,-80.1
629.88,-79.79,-79.79
630.62,-79.61,-79.61
631.35,-79.56,-79.56
632.08,-79.59,-79.59
632.81,-79.67,-79.67
633.54,-79.78,-79.78
634.28,-79.85,-79.85
635.01,-79.83,-79.83
635.74,-79.66,-79.66
636.47,-79.35,-79.35
637.21,-78.92,-78.92
637.94,-78.43,-78.43
638.67,-77.95,-77.95
639.4,-77.51,-77.51
640.14,-77.17,-77.17
640.87,-76.94,-76.94
641.6,-76.78,-76.78
642.33,-76.69,-76.69
643.07,-76.68,-76.68
643.8,-76.73,-76.73
644.53,-76.82,-76.82
645.26,-76.91,-76.91
646,-77,-77
646.73,-77.07,-77.07
647.46,-77.11,-77.11
648.19,-77.11,-77.11
648.93,-77.1,-77.1
649.66,-77.1,-77.1
650.39,-77.12,-77.12
651.12,-77.2,-77.2
651.86,-77.36,-77.36
652.59,-77.58,-77.58
653.32,-77.84,-77.84
654.05,-78.12,-78.12
654.79,-78.52,-78.52
655.52,-79.05,-79.05
656.25,-79.67,-79.67
656.98,-80.38,-80.38
657.71,-81.18,-81.18
658.45,-82.09,-82.09
659.18,-83.13,-83.13
659.91,-84.31,-84.31
660.64,-85.67,-85.67
661.38,-87.23,-87.23
662.11,-89.01,-89.01
662.84,-90.91,-90.91
663.57,-92.4,-92.4
664.31,-92.45,-92.45
665.04,-90.99,-90.99
665.77,-88.93,-88.93
666.5,-86.95,-86.95
667.24,-85.31,-85.31
667.97,-83.99,-83.99
668.7,-82.97,-82.97
669.43,-82.16,-82.16
670.17,-81.49,-81.49
670.9,-80.93,-80.93
671.63,-80.45,-80.45
672.36,-79.98,-79.98
673.1,-79.54,-79.54
673.83,-79.18,-79.18
674.56,-78.88,-78.88
675.29,-78.61,-78.61
676.03,-78.33,-78.33
676.76,-78.09,-78.09
677.49,-77.91,-77.91
678.22,-77.78,-77.78
678.96,-77.69,-77.69
679.69,-77.65,-77.65
680.42,-77.66,-77.66
681.15,-77.74,-77.74
681.88,-77.86,-77.86
682.62,-78.02,-78.02
683.35,-78.22,-78.22
684.08,-78.44,-78.44
684.81,-78.7,-78.7
685.55,-79,-79
686.28,-79.36,-79.36
687.01,-79.77,-79.77
687.74,-80.22,-80.22
688.48,-80.68,-80.68
689.21,-81.14,-81.14
689.94,-81.58,-81.58
690.67,-82,-82
691.41,-82.39,-82.39
692.14,-82.73,-82.73
692.87,-82.99,-82.99
693.6,-83.15,-83.15
694.34,-83.2,-83.2
695.07,-83.14,-83.14
695.8,-83.04,-83.04
696.53,-82.97,-82.97
697.27,-82.98,-82.98
698,-83.08,-83.08
698.73,-83.26,-83.26
699.46,-83.49,-83.49
700.2,-83.7,-83.7
700.93,-83.84,-83.84
701.66,-83.92,-83.92
702.39,-83.96,-83.96
703.13,-83.96,-83.96
703.86,-84.05,-84.05
704.59,-84.23,-84.23
705.32,-84.2,-84.2
706.05,-83.93,-83.93
706.79,-83.68,-83.68
707.52,-83.5,-83.5
708.25,-83.37,-83.37
708.98,-83.3,-83.3
709.72,-83.25,-83.25
710.45,-83.19,-83.19
711.18,-83.14,-83.14
711.91,-83.11,-83.11
712.65,-83.11,-83.11
713.38,-83.13,-83.13
714.11,-83.16,-83.16
714.84,-83.17,-83.17
715.58,-83.16,-83.16
716.31,-83.13,-83.13
717.04,-83.1,-83.1
717.77,-83.05,-83.05
718.51,-83.02,-83.02
719.24,-83,-83
719.97,-82.99,-82.99
720.7,-82.97,-82.97
721.44,-82.91,-82.91
722.17,-82.83,-82.83
722.9,-82.72,-82.72
723.63,-82.61,-82.61
724.37,-82.51,-82.51
725.1,-82.43,-82.43
725.83,-82.38,-82.38
726.56,-82.32,-82.32
727.29,-82.22,-82.22
728.03,-82.07,-82.07
728.76,-81.89,-81.89
729.49,-81.72,-81.72
730.22,-81.59,-81.59
730.96,-81.45,-81.45
731.69,-81.29,-81.29
732.42,-81.16,-81.16
733.15,-81.03,-81.03
