Freq,Channel 1,Average
72.51,-67.45,-67.45
73.24,-68.09,-68.09
73.97,-68.73,-68.73
74.71,-69.31,-69.31
75.44,-69.63,-69.63
76.17,-69.59,-69.59
76.9,-69.41,-69.41
77.64,-69.33,-69.33
78.37,-69.43,-69.43
79.1,-69.73,-69.73
79.83,-70.15,-70.15
80.57,-70.61,-70.61
81.3,-71.02,-71.02
82.03,-71.34,-71.34
82.76,-71.57,-71.57
83.5,-71.88,-71.88
84.23,-72.36,-72.36
84.96,-73.05,-73.05
85.69,-73.98,-73.98
86.43,-75.03,-75.03
87.16,-75.97,-75.97
87.89,-76.55,-76.55
88.62,-76.76,-76.76
89.36,-76.79,-76.79
90.09,-76.57,-76.57
90.82,-76.39,-76.39
91.55,-76.2,-76.2
92.29,-75.95,-75.95
93.02,-75.94,-75.94
93.75,-76.25,-76.25
94.48,-76.86,-76.86
95.21,-77.86,-77.86
95.95,-79.2,-79.2
96.68,-80.75,-80.75
97.41,-82.63,-82.63
98.14,-85.01,-85.01
98.88,-88.12,-88.12
99.61,-91.59,-91.59
100.34,-92.56,-92.56
101.07,-91.52,-91.52
101.81,-90.63,-90.63
102.54,-89.44,-89.44
103.27,-87.73,-87.73
104,-85.96,-85.96
104.74,-84.4,-84.4
105.47,-83.21,-83.21
106.2,-82.28,-82.28
106.93,-81.35,-81.35
107.67,-80.24,-80.24
108.4,-78.94,-78.94
109.13,-77.52,-77.52
109.86,-76.06,-76.06
110.6,-74.61,-74.61
111.33,-73.33,-73.33
112.06,-72.25,-72.25
112.79,-71.46,-71.46
113.53,-70.87,-70.87
114.26,-70.32,-70.32
114.99,-69.77,-69.77
115.72,-69.24,-69.24
116.46,-68.88,-68.88
117.19,-68.87,-68.87
117.92,-69.03,-69.03
118.65,-69.13,-69.13
119.38,-69.16,-69.16
120.12,-69.14,-69.14
120.85,-69.17,-69.17
121.58,-69.26,-69.26
122.31,-69.26,-69.26
123.05,-69.11,-69.11
123.78,-68.91,-68.91
124.51,-68.81,-68.81
125.24,-68.73,-68.73
125.98,-68.72,-68.72
126.71,-68.88,-68.88
127.44,-69.09,-69.09
128.17,-69.31,-69.31
128.91,-69.55,-69.55
129.64,-69.78,-69.78
130.37,-70.03,-70.03
131.1,-70.4,-70.4
131.84,-70.88,-70.88
132.57,-71.29,-71.29
133.3,-71.71,-71.71
134.03,-72.26,-72.26
134.77,-72.93,-72.93
135.5,-73.77,-73.77
136.23,-74.81,-74.81
136.96,-75.77,-75.77
137.7,-76.51,-76.51
138.43,-77.42,-77.42
139.16,-78.93,-78.93
139.89,-80.32,-80.32
140.63,-81.21,-81.21
141.36,-82.84,-82.84
142.09,-84.96,-84.96
142.82,-86.49,-86.49
143.55,-87.19,-87.19
144.29,-86.99,-86.99
145.02,-85.05,-85.05
145.75,-82.57,-82.57
146.48,-80.65,-80.65
147.22,-79.13,-79.13
147.95,-78.04,-78.04
148.68,-76.72,-76.72
149.41,-75.49,-75.49
150.15,-74.81,-74.81
150.88,-74.21,-74.21
151.61,-73.49,-73.49
152.34,-72.88,-72.88
153.08,-72.31,-72.31
153.81,-71.61,-71.61
154.54,-70.91,-70.91
155.27,-70.24,-70.24
156.01,-69.45,-69.45
156.74,-68.59,-68.59
157.47,-67.89,-67.89
158.2,-67.37,-67.37
158.94,-66.95,-66.95
159.67,-66.59,-66.59
160.4,-66.29,-66.29
161.13,-66.04,-66.04
161.87,-65.89,-65.89
162.6,-65.79,-65.79
163.33,-65.78,-65.78
164.06,-65.85,-65.85
164.79,-65.92,-65.92
165.53,-66.01,-66.01
166.26,-66.11,-66.11
166.99,-66.19,-66.19
167.72,-66.22,-66.22
168.46,-66.22,-66.22
169.19,-66.21,-66.21
169.92,-66.18,-66.18
170.65,-66.17,-66.17
171.39,-66.19,-66.19
172.12,-66.19,-66.19
172.85,-66.21,-66.21
173.58,-66.27,-66.27
174.32,-66.34,-66.34
175.05,-66.42,-66.42
175.78,-66.51,-66.51
176.51,-66.6,-66.6
177.25,-66.73,-66.73
177.98,-66.9,-66.9
178.71,-67.1,-67.1
179.44,-67.38,-67.38
180.18,-67.78,-67.78
180.91,-68.29,-68.29
181.64,-68.9,-68.9
182.37,-69.66,-69.66
183.11,-70.53,-70.53
183.84,-71.35,-71.35
184.57,-71.98,-71.98
185.3,-72.36,-72.36
186.04,-72.52,-72.52
186.77,-72.48,-72.48
187.5,-72.29,-72.29
188.23,-72.03,-72.03
188.96,-71.74,-71.74
189.7,-71.45,-71.45
190.43,-71.21,-71.21
191.16,-71.05,-71.05
191.89,-70.94,-70.94
192.63,-70.81,-70.81
193.36,-70.69,-70.69
194.09,-70.59,-70.59
194.82,-70.49,-70.49
195.56,-70.4,-70.4
196.29,-70.33,-70.33
197.02,-70.33,-70.33
197.75,-70.43,-70.43
198.49,-70.67,-70.67
199.22,-71.09,-71.09
199.95,-71.64,-71.64
200.68,-72.35,-72.35
201.42,-73.21,-73.21
202.15,-74.2,-74.2
202.88,-75.35,-75.35
203.61,-76.72,-76.72
204.35,-78.46,-78.46
205.08,-80.7,-80.7
205.81,-83.45,-83.45
206.54,-86.23,-86.23
207.28,-86.13,-86.13
208.01,-83.05,-83.05
208.74,-80.07,-80.07
209.47,-77.83,-77.83
210.21,-76.28,-76.28
210.94,-75.28,-75.28
211.67,-74.65,-74.65
212.4,-74.24,-74.24
213.13,-73.92,-73.92
213.87,-73.6,-73.6
214.6,-73.26,-73.26
215.33,-72.87,-72.87
216.06,-72.46,-72.46
216.8,-72.04,-72.04
217.53,-71.64,-71.64
218.26,-71.24,-71.24
218.99,-70.88,-70.88
219.73,-70.54,-70.54
220.46,-70.25,-70.25
221.19,-69.99,-69.99
221.92,-69.79,-69.79
222.66,-69.65,-69.65
223.39,-69.53,-69.53
224.12,-69.47,-69.47
224.85,-69.44,-69.44
225.59,-69.42,-69.42
226.32,-69.41,-69.41
227.05,-69.4,-69.4
227.78,-69.33,-69.33
228.52,-69.18,-69.18
229.25,-68.97,-68.97
229.98,-68.76,-68.76
230.71,-68.58,-68.58
231.45,-68.41,-68.41
232.18,-68.25,-68.25
232.91,-68.15,-68.15
233.64,-68.13,-68.13
234.38,-68.22,-68.22
235.11,-68.43,-68.43
235.84,-68.75,-68.75
236.57,-69.15,-69.15
237.3,-69.6,-69.6
238.04,-70.08,-70.08
238.77,-70.54,-70.54
239.5,-70.96,-70.96
240.23,-71.33,-71.33
240.97,-71.66,-71.66
241.7,-71.95,-71.95
242.43,-72.21,-72.21
243.16,-72.47,-72.47
243.9,-72.8,-72.8
244.63,-73.18,-73.18
245.36,-73.59,-73.59
246.09,-73.97,-73.97
246.83,-74.27,-74.27
247.56,-74.49,-74.49
248.29,-74.59,-74.59
249.02,-74.51,-74.51
249.76,-74.25,-74.25
250.49,-73.92,-73.92
251.22,-73.63,-73.63
251.95,-73.41,-73.41
252.69,-73.22,-73.22
253.42,-73.02,-73.02
254.15,-72.79,-72.79
254.88,-72.49,-72.49
255.62,-72.13,-72.13
256.35,-71.77,-71.77
257.08,-71.45,-71.45
257.81,-71.12,-71.12
258.54,-70.78,-70.78
259.28,-70.47,-70.47
260.01,-70.2,-70.2
260.74,-70,-70
261.47,-69.84,-69.84
262.21,-69.71,-69.71
262.94,-69.61,-69.61
263.67,-69.59,-69.59
264.4,-69.65,-69.65
265.14,-69.79,-69.79
265.87,-70.01,-70.01
266.6,-70.29,-70.29
267.33,-70.58,-70.58
268.07,-70.87,-70.87
268.8,-71.12,-71.12
269.53,-71.35,-71.35
270.26,-71.56,-71.56
271,-71.71,-71.71
271.73,-71.76,-71.76
272.46,-71.71,-71.71
273.19,-71.61,-71.61
273.93,-71.51,-71.51
274.66,-71.39,-71.39
275.39,-71.23,-71.23
276.12,-71.06,-71.06
276.86,-70.92,-70.92
277.59,-70.77,-70.77
278.32,-70.63,-70.63
279.05,-70.51,-70.51
279.79,-70.41,-70.41
280.52,-70.31,-70.31
281.25,-70.18,-70.18
281.98,-70.01,-70.01
282.71,-69.81,-69.81
283.45,-69.57,-69.57
284.18,-69.35,-69.35
284.91,-69.16,-69.16
285.64,-69.04,-69.04
286.38,-69.01,-69.01
287.11,-69.05,-69.05
287.84,-69.17,-69.17
288.57,-69.32,-69.32
289.31,-69.48,-69.48
290.04,-69.63,-69.63
290.77,-69.76,-69.76
291.5,-69.88,-69.88
292.24,-70.01,-70.01
292.97,-70.13,-70.13
293.7,-70.25,-70.25
294.43,-70.39,-70.39
295.17,-70.57,-70.57
295.9,-70.8,-70.8
296.63,-71.11,-71.11
297.36,-71.45,-71.45
298.1,-71.8,-71.8
298.83,-72.17,-72.17
299.56,-72.63,-72.63
300.29,-73.22,-73.22
301.03,-73.96,-73.96
301.76,-74.89,-74.89
302.49,-75.98,-75.98
303.22,-77.14,-77.14
303.96,-78.14,-78.14
304.69,-78.7,-78.7
305.42,-78.6,-78.6
306.15,-78.05,-78.05
306.88,-77.39,-77.39
307.62,-76.8,-76.8
308.35,-76.36,-76.36
309.08,-76.03,-76.03
309.81,-75.83,-75.83
310.55,-75.74,-75.74
311.28,-75.67,-75.67
312.01,-75.52,-75.52
312.74,-75.34,-75.34
313.48,-75.14,-75.14
314.21,-74.93,-74.93
314.94,-74.69,-74.69
315.67,-74.44,-74.44
316.41,-74.19,-74.19
317.14,-73.97,-73.97
317.87,-73.79,-73.79
318.6,-73.69,-73.69
319.34,-73.63,-73.63
320.07,-73.6,-73.6
320.8,-73.55,-73.55
321.53,-73.48,-73.48
322.27,-73.37,-73.37
323,-73.19,-73.19
323.73,-72.96,-72.96
324.46,-72.68,-72.68
325.2,-72.39,-72.39
325.93,-72.09,-72.09
326.66,-71.83,-71.83
327.39,-71.61,-71.61
328.13,-71.44,-71.44
328.86,-71.32,-71.32
329.59,-71.24,-71.24
330.32,-71.18,-71.18
331.05,-71.12,-71.12
331.79,-71.05,-71.05
332.52,-70.98,-70.98
333.25,-70.92,-70.92
333.98,-70.91,-70.91
334.72,-70.95,-70.95
335.45,-71.06,-71.06
336.18,-71.24,-71.24
336.91,-71.45,-71.45
337.65,-71.67,-71.67
338.38,-71.88,-71.88
339.11,-72.09,-72.09
339.84,-72.29,-72.29
340.58,-72.48,-72.48
341.31,-72.65,-72.65
342.04,-72.84,-72.84
342.77,-73.09,-73.09
343.51,-73.39,-73.39
344.24,-73.75,-73.75
344.97,-74.14,-74.14
345.7,-74.5,-74.5
346.44,-74.76,-74.76
347.17,-74.89,-74.89
347.9,-74.86,-74.86
348.63,-74.63,-74.63
349.37,-74.25,-74.25
350.1,-73.81,-73.81
350.83,-73.39,-73.39
351.56,-73.02,-73.02
352.29,-72.74,-72.74
353.03,-72.57,-72.57
353.76,-72.5,-72.5
354.49,-72.55,-72.55
355.22,-72.74,-72.74
355.96,-73.08,-73.08
356.69,-73.58,-73.58
357.42,-74.26,-74.26
358.15,-75.13,-75.13
358.89,-76.17,-76.17
359.62,-77.31,-77.31
360.35,-78.42,-78.42
361.08,-79.3,-79.3
361.82,-79.83,-79.83
362.55,-80.06,-80.06
363.28,-80.07,-80.07
364.01,-79.89,-79.89
364.75,-79.53,-79.53
365.48,-78.96,-78.96
366.21,-78.22,-78.22
366.94,-77.43,-77.43
367.68,-76.72,-76.72
368.41,-76.21,-76.21
369.14,-75.91,-75.91
369.87,-75.84,-75.84
370.61,-75.97,-75.97
371.34,-76.29,-76.29
372.07,-76.79,-76.79
372.8,-77.45,-77.45
373.54,-78.22,-78.22
374.27,-79.02,-79.02
375,-79.8,-79.8
375.73,-80.53,-80.53
376.46,-81.18,-81.18
377.2,-81.8,-81.8
377.93,-82.5,-82.5
378.66,-83.41,-83.41
379.39,-84.59,-84.59
380.13,-85.97,-85.97
380.86,-87.17,-87.17
381.59,-87.47,-87.47
382.32,-86.37,-86.37
383.06,-84.41,-84.41
383.79,-82.37,-82.37
384.52,-80.57,-80.57
385.25,-79.06,-79.06
385.99,-77.8,-77.8
386.72,-76.73,-76.73
387.45,-75.82,-75.82
388.18,-75.04,-75.04
388.92,-74.41,-74.41
389.65,-73.91,-73.91
390.38,-73.52,-73.52
391.11,-73.19,-73.19
391.85,-72.85,-72.85
392.58,-72.51,-72.51
393.31,-72.19,-72.19
394.04,-71.92,-71.92
394.78,-71.71,-71.71
395.51,-71.54,-71.54
396.24,-71.4,-71.4
396.97,-71.33,-71.33
397.71,-71.31,-71.31
398.44,-71.34,-71.34
399.17,-71.42,-71.42
399.9,-71.54,-71.54
400.63,-71.7,-71.7
401.37,-71.88,-71.88
402.1,-72.09,-72.09
402.83,-72.32,-72.32
403.56,-72.56,-72.56
404.3,-72.78,-72.78
405.03,-72.99,-72.99
405.76,-73.2,-73.2
406.49,-73.43,-73.43
407.23,-73.64,-73.64
407.96,-73.83,-73.83
408.69,-74.01,-74.01
409.42,-74.17,-74.17
410.16,-74.32,-74.32
410.89,-74.48,-74.48
411.62,-74.7,-74.7
412.35,-74.99,-74.99
413.09,-75.34,-75.34
413.82,-75.79,-75.79
414.55,-76.37,-76.37
415.28,-77.1,-77.1
416.02,-77.98,-77.98
416.75,-79.08,-79.08
417.48,-80.43,-80.43
418.21,-82.02,-82.02
418.95,-84,-84
419.68,-86.1,-86.1
420.41,-87.68,-87.68
421.14,-88.6,-88.6
421.88,-88.85,-88.85
422.61,-88.51,-88.51
423.34,-87.88,-87.88
424.07,-87.24,-87.24
424.8,-86.7,-86.7
425.54,-86.2,-86.2
426.27,-85.75,-85.75
427,-85.36,-85.36
427.73,-84.98,-84.98
428.47,-84.56,-84.56
429.2,-84.06,-84.06
429.93,-83.43,-83.43
430.66,-82.71,-82.71
431.4,-82,-82
432.13,-81.31,-81.31
432.86,-80.56,-80.56
433.59,-79.77,-79.77
434.33,-79.02,-79.02
435.06,-78.4,-78.4
435.79,-77.92,-77.92
436.52,-77.6,-77.6
437.26,-77.44,-77.44
437.99,-77.44,-77.44
438.72,-77.6,-77.6
439.45,-77.91,-77.91
440.19,-78.39,-78.39
440.92,-79.07,-79.07
441.65,-80,-80
442.38,-81.18,-81.18
443.12,-82.58,-82.58
443.85,-84.18,-84.18
444.58,-85.8,-85.8
445.31,-86.79,-86.79
446.04,-86.47,-86.47
446.78,-85.13,-85.13
447.51,-83.56,-83.56
448.24,-82.15,-82.15
448.97,-80.99,-80.99
449.71,-80.06,-80.06
450.44,-79.32,-79.32
451.17,-78.68,-78.68
451.9,-78.15,-78.15
452.64,-77.73,-77.73
453.37,-77.42,-77.42
454.1,-77.21,-77.21
454.83,-77.06,-77.06
455.57,-76.96,-76.96
456.3,-76.89,-76.89
457.03,-76.83,-76.83
457.76,-76.81,-76.81
458.5,-76.78,-76.78
459.23,-76.7,-76.7
459.96,-76.68,-76.68
460.69,-76.73,-76.73
461.43,-76.68,-76.68
462.16,-76.58,-76.58
462.89,-76.56,-76.56
463.62,-76.58,-76.58
464.36,-76.62,-76.62
465.09,-76.71,-76.71
465.82,-76.84,-76.84
466.55,-77.01,-77.01
467.29,-77.21,-77.21
468.02,-77.54,-77.54
468.75,-78.05,-78.05
469.48,-78.58,-78.58
470.21,-78.98,-78.98
470.95,-79.16,-79.16
471.68,-79.08,-79.08
472.41,-78.8,-78.8
473.14,-78.42,-78.42
473.88,-78.05,-78.05
474.61,-77.75,-77.75
475.34,-77.51,-77.51
476.07,-77.37,-77.37
476.81,-77.33,-77.33
477.54,-77.34,-77.34
478.27,-77.34,-77.34
479,-77.31,-77.31
479.74,-77.22,-77.22
480.47,-77.02,-77.02
481.2,-76.66,-76.66
481.93,-76.18,-76.18
482.67,-75.62,-75.62
483.4,-75.02,-75.02
484.13,-74.41,-74.41
484.86,-73.83,-73.83
485.6,-73.3,-73.3
486.33,-72.86,-72.86
487.06,-72.5,-72.5
487.79,-72.23,-72.23
488.53,-72.07,-72.07
489.26,-71.98,-71.98
489.99,-71.92,-71.92
490.72,-71.92,-71.92
491.46,-71.97,-71.97
492.19,-72.05,-72.05
492.92,-72.12,-72.12
493.65,-72.17,-72.17
494.38,-72.17,-72.17
495.12,-72.12,-72.12
495.85,-72,-72
496.58,-71.8,-71.8
497.31,-71.55,-71.55
498.05,-71.3,-71.3
498.78,-71.07,-71.07
499.51,-70.88,-70.88
500.24,-70.74,-70.74
500.98,-70.64,-70.64
501.71,-70.58,-70.58
502.44,-70.54,-70.54
503.17,-70.51,-70.51
503.91,-70.48,-70.48
504.64,-70.46,-70.46
505.37,-70.38,-70.38
506.1,-70.24,-70.24
506.84,-70.07,-70.07
507.57,-69.89,-69.89
508.3,-69.72,-69.72
509.03,-69.57,-69.57
509.77,-69.45,-69.45
510.5,-69.36,-69.36
511.23,-69.3,-69.3
511.96,-69.26,-69.26
512.7,-69.25,-69.25
513.43,-69.26,-69.26
514.16,-69.29,-69.29
514.89,-69.34,-69.34
515.63,-69.38,-69.38
516.36,-69.44,-69.44
517.09,-69.51,-69.51
517.82,-69.6,-69.6
518.55,-69.7,-69.7
519.29,-69.82,-69.82
520.02,-69.96,-69.96
520.75,-70.13,-70.13
521.48,-70.3,-70.3
522.22,-70.41,-70.41
522.95,-70.5,-70.5
523.68,-70.6,-70.6
524.41,-70.75,-70.75
525.15,-70.96,-70.96
525.88,-71.24,-71.24
526.61,-71.62,-71.62
527.34,-72.1,-72.1
528.08,-72.69,-72.69
528.81,-73.38,-73.38
529.54,-74.15,-74.15
530.27,-74.99,-74.99
531.01,-75.86,-75.86
531.74,-76.75,-76.75
532.47,-77.59,-77.59
533.2,-78.3,-78.3
533.94,-78.83,-78.83
534.67,-79.16,-79.16
535.4,-79.34,-79.34
536.13,-79.43,-79.43
536.87,-79.47,-79.47
537.6,-79.51,-79.51
538.33,-79.59,-79.59
539.06,-79.71,-79.71
539.79,-79.85,-79.85
540.53,-80.01,-80.01
541.26,-80.17,-80.17
541.99,-80.31,-80.31
542.72,-80.36,-80.36
543.46,-80.3,-80.3
544.19,-80.11,-80.11
544.92,-79.78,-79.78
545.65,-79.31,-79.31
546.39,-78.74,-78.74
547.12,-78.08,-78.08
547.85,-77.38,-77.38
548.58,-76.69,-76.69
549.32,-76.03,-76.03
550.05,-75.39,-75.39
550.78,-74.76,-74.76
551.51,-74.16,-74.16
552.25,-73.63,-73.63
552.98,-73.21,-73.21
553.71,-72.92,-72.92
554.44,-72.73,-72.73
555.18,-72.61,-72.61
555.91,-72.56,-72.56
556.64,-72.57,-72.57
557.37,-72.66,-72.66
558.11,-72.83,-72.83
558.84,-73.06,-73.06
559.57,-73.35,-73.35
560.3,-73.68,-73.68
561.04,-74.05,-74.05
561.77,-74.45,-74.45
562.5,-74.87,-74.87
563.23,-75.33,-75.33
563.96,-75.81,-75.81
564.7,-76.28,-76.28
565.43,-76.74,-76.74
566.16,-77.19,-77.19
566.89,-77.65,-77.65
567.63,-78.11,-78.11
568.36,-78.52,-78.52
569.09,-78.8,-78.8
569.82,-78.79,-78.79
570.56,-78.39,-78.39
571.29,-77.65,-77.65
572.02,-76.77,-76.77
572.75,-75.92,-75.92
573.49,-75.19,-75.19
574.22,-74.62,-74.62
574.95,-74.21,-74.21
575.68,-73.96,-73.96
576.42,-73.83,-73.83
577.15,-73.81,-73.81
577.88,-73.91,-73.91
578.61,-74.13,-74.13
579.35,-74.41,-74.41
580.08,-74.75,-74.75
580.81,-75.1,-75.1
581.54,-75.42,-75.42
582.28,-75.7,-75.7
583.01,-75.91,-75.91
583.74,-75.97,-75.97
584.47,-75.85,-75.85
585.21,-75.59,-75.59
585.94,-75.21,-75.21
586.67,-74.76,-74.76
587.4,-74.33,-74.33
588.13,-73.94,-73.94
588.87,-73.62,-73.62
589.6,-73.39,-73.39
590.33,-73.26,-73.26
591.06,-73.24,-73.24
591.8,-73.34,-73.34
592.53,-73.58,-73.58
593.26,-73.94,-73.94
593.99,-74.41,-74.41
594.73,-74.95,-74.95
595.46,-75.48,-75.48
596.19,-75.94,-75.94
596.92,-76.3,-76.3
597.66,-76.55,-76.55
598.39,-76.71,-76.71
599.12,-76.78,-76.78
599.85,-76.75,-76.75
600.59,-76.62,-76.62
601.32,-76.42,-76.42
602.05,-76.19,-76.19
602.78,-75.97,-75.97
603.52,-75.79,-75.79
604.25,-75.66,-75.66
604.98,-75.61,-75.61
605.71,-75.64,-75.64
606.45,-75.79,-75.79
607.18,-76.03,-76.03
607.91,-76.35,-76.35
608.64,-76.77,-76.77
609.38,-77.26,-77.26
610.11,-77.84,-77.84
610.84,-78.44,-78.44
611.57,-79,-79
612.3,-79.41,-79.41
613.04,-79.6,-79.6
613.77,-79.55,-79.55
614.5,-79.34,-79.34
615.23,-79.05,-79.05
615.97,-78.75,-78.75
616.7,-78.5,-78.5
617.43,-78.33,-78.33
618.16,-78.26,-78.26
618.9,-78.32,-78.32
619.63,-78.51,-78.51
620.36,-78.8,-78.8
621.09,-79.17,-79.17
621.83,-79.58,-79.58
622.56,-80.01,-80.01
623.29,-80.45,-80.45
624.02,-80.86,-80.86
624.76,-81.16,-81.16
625.49,-81.25,-81.25
626.22,-81.12,-81.12
626.95,-80.79,-80.79
627.69,-80.34,-80.34
628.42,-79.87,-79.87
629.15,-79.43,-79.43
629.88,-79.09,-79.09
630.62,-78.92,-78.92
631.35,-78.87,-78.87
632.08,-78.91,-78.91
632.81,-78.98,-78.98
633.54,-79.06,-79.06
634.28,-79.09,-79.09
635.01,-79.01,-79.01
635.74,-78.81,-78.81
636.47,-78.49,-78.49
637.21,-78.07,-78.07
637.94,-77.59,-77.59
638.67,-77.11,-77.11
639.4,-76.67,-76.67
640.14,-76.32,-76.32
640.87,-76.06,-76.06
641.6,-75.87,-75.87
642.33,-75.76,-75.76
643.07,-75.72,-75.72
643.8,-75.75,-75.75
644.53,-75.83,-75.83
645.26,-75.94,-75.94
646,-76.06,-76.06
646.73,-76.18,-76.18
647.46,-76.28,-76.28
648.19,-76.34,-76.34
648.93,-76.4,-76.4
649.66,-76.46,-76.46
650.39,-76.54,-76.54
651.12,-76.66,-76.66
651.86,-76.87,-76.87
652.59,-77.12,-77.12
653.32,-77.4,-77.4
654.05,-77.71,-77.71
654.79,-78.11,-78.11
655.52,-78.62,-78.62
656.25,-79.22,-79.22
656.98,-79.89,-79.89
657.71,-80.63,-80.63
658.45,-81.44,-81.44
659.18,-82.32,-82.32
659.91,-83.31,-83.31
660.64,-84.38,-84.38
661.38,-85.59,-85.59
662.11,-86.98,-86.98
662.84,-88.6,-88.6
663.57,-90.47,-90.47
664.31,-92.28,-92.28
665.04,-93.04,-93.04
665.77,-91.87,-91.87
666.5,-89.66,-89.66
667.24,-87.58,-87.58
667.97,-85.88,-85.88
668.7,-84.58,-84.58
669.43,-83.55,-83.55
670.17,-82.68,-82.68
670.9,-81.94,-81.94
671.63,-81.28,-81.28
672.36,-80.65,-80.65
673.1,-80.06,-80.06
673.83,-79.57,-79.57
674.56,-79.16,-79.16
675.29,-78.79,-78.79
676.03,-78.44,-78.44
676.76,-78.15,-78.15
677.49,-77.94,-77.94
678.22,-77.79,-77.79
678.96,-77.69,-77.69
679.69,-77.65,-77.65
680.42,-77.69,-77.69
681.15,-77.8,-77.8
681.88,-77.98,-77.98
682.62,-78.21,-78.21
683.35,-78.48,-78.48
684.08,-78.79,-78.79
684.81,-79.14,-79.14
685.55,-79.52,-79.52
686.28,-79.95,-79.95
687.01,-80.42,-80.42
687.74,-80.91,-80.91
688.48,-81.41,-81.41
689.21,-81.91,-81.91
689.94,-82.37,-82.37
690.67,-82.77,-82.77
691.41,-83.12,-83.12
692.14,-83.38,-83.38
692.87,-83.52,-83.52
693.6,-83.53,-83.53
694.34,-83.39,-83.39
695.07,-83.17,-83.17
695.8,-82.94,-82.94
696.53,-82.78,-82.78
697.27,-82.73,-82.73
698,-82.8,-82.8
698.73,-82.97,-82.97
699.46,-83.19,-83.19
700.2,-83.4,-83.4
700.93,-83.54,-83.54
701.66,-83.62,-83.62
702.39,-83.68,-83.68
703.13,-83.71,-83.71
703.86,-83.83,-83.83
704.59,-84.06,-84.06
705.32,-84.05,-84.05
706.05,-83.78,-83.78
706.79,-83.51,-83.51
707.52,-83.33,-83.33
708.25,-83.22,-83.22
708.98,-83.19,-83.19
709.72,-83.2,-83.2
710.45,-83.21,-83.21
711.18,-83.22,-83.22
711.91,-83.26,-83.26
712.65,-83.33,-83.33
713.38,-83.43,-83.43
714.11,-83.54,-83.54
714.84,-83.65,-83.65
715.58,-83.75,-83.75
716.31,-83.82,-83.82
717.04,-83.86,-83.86
717.77,-83.87,-83.87
718.51,-83.85,-83.85
719.24,-83.8,-83.8
719.97,-83.73,-83.73
720.7,-83.62,-83.62
721.44,-83.46,-83.46
722.17,-83.28,-83.28
722.9,-83.08,-83.08
723.63,-82.9,-82.9
724.37,-82.73,-82.73
725.1,-82.59,-82.59
725.83,-82.47,-82.47
726.56,-82.32,-82.32
727.29,-82.1,-82.1
728.03,-81.81,-81.81
728.76,-81.5,-81.5
729.49,-81.23,-81.23
730.22,-81.02,-81.02
730.96,-80.84,-80.84
731.69,-80.67,-80.67
732.42,-80.54,-80.54
